Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.139473684210536,49.2,7.25,1030.5606496710527,1072.78125,735.31640625,2698.8881578947367,3259.6796875,2616.1328125
2,36.815476190476204,48.45,0.0,1359.9131324404761,1364.94921875,1284.45703125,1586.6635044642858,1706.82421875,1506.44921875
3,36.958333333333336,47.95,0.0,1366.3971354166667,1366.62109375,1364.03515625,1418.8074776785713,1447.31640625,1408.5546875
4,36.959523809523816,49.95,0.0,1366.146205357143,1366.515625,1365.42578125,1252.5736607142858,1359.4609375,1137.25
5,45.039705882352955,48.45,39.325,1475.362362132353,1482.6875,1366.41015625,1094.8892463235295,1205.34765625,1084.484375
6,44.2779411764706,47.45,27.725,1480.7247242647059,1480.92578125,1480.640625,1083.1957720588234,1086.79296875,1081.12890625
7,43.026388888888896,47.45,2.25,1488.7552083333333,1488.88671875,1486.828125,1067.7643229166667,1070.359375,1064.41796875
8,44.24305555555557,48.225,19.225,1486.9071180555557,1486.9296875,1486.8671875,1026.6221788194443,1029.31640625,1021.03515625
9,43.78750000000001,48.2,19.475,1545.099392361111,1548.765625,1542.7265625,894.7009548611111,909.68359375,888.67578125
10,37.51309523809525,49.95,0.0,1527.3348214285713,1529.84765625,1516.07421875,919.1990327380952,941.17578125,859.16796875
11,43.851315789473695,49.45,25.05,1520.8384046052631,1521.9453125,1511.62890625,880.8449835526316,888.19921875,878.48828125
12,45.10735294117649,48.2,31.95,1512.3003216911766,1512.609375,1512.1328125,805.8678768382352,814.9609375,796.22265625
13,44.31911764705883,49.2,21.725,1514.9397977941176,1515.1796875,1512.8671875,799.5452665441177,806.1484375,786.6796875
14,43.513235294117656,48.2,4.25,1512.9354319852941,1514.8359375,1512.77734375,785.0445772058823,790.44140625,777.16015625
15,45.23088235294119,47.7,41.45,1522.8354779411766,1523.13671875,1520.83984375,791.0631893382352,794.31640625,784.53515625
16,44.23684210526317,47.95,23.225,1513.0051398026317,1513.0234375,1512.96484375,797.0964226973684,805.45703125,789.73046875
