Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,45.664285714285725,53.475,27.425,924.66015625,990.73828125,654.07421875,3097.3219866071427,3597.8125,2969.38671875
2,46.366666666666674,51.95,33.475,1061.2303059895833,1089.1171875,1007.05078125,2595.2438151041665,2683.765625,2560.33203125
3,44.80138888888891,52.2,0.0,1100.687282986111,1100.85546875,1098.4375,2407.1825086805557,2415.88671875,2401.29296875
4,46.753750000000004,52.95,4.5,1226.3970703125,1236.77734375,1106.65234375,2233.83984375,2379.09375,2209.33984375
5,40.52000000000002,51.2,0.0,1240.223828125,1244.97265625,1234.72265625,2091.003515625,2202.31640625,2024.58203125
6,47.33281250000001,51.95,5.75,1251.314453125,1251.6640625,1249.0234375,2017.02978515625,2026.09375,2013.3515625
7,48.83235294117649,53.975,35.7,1251.7192095588234,1252.1875,1249.63671875,2010.0130974264705,2011.65625,2007.22265625
8,49.296875000000014,53.7,35.975,1252.026611328125,1252.171875,1250.11328125,2002.074951171875,2003.78515625,2000.54296875
9,48.0764705882353,52.95,14.475,1244.8658088235295,1245.0390625,1242.64453125,1953.1695772058824,1958.94921875,1951.69921875
10,47.868750000000006,52.95,13.475,1258.599609375,1259.21484375,1249.78515625,1949.971923828125,1958.51953125,1948.56640625
11,52.58,69.175,27.375,1266.0921875,1267.58203125,1257.12890625,1924.3114583333333,1935.55078125,1920.6015625
12,49.38906250000001,52.975,38.225,1267.390869140625,1267.53515625,1265.484375,1858.08154296875,1866.203125,1855.828125
13,48.319117647058825,52.95,18.225,1267.5080422794117,1267.74609375,1265.44140625,1848.2532169117646,1851.48046875,1846.25390625
