Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,35.99444444444444,51.45,7.0,976.7570529513889,1077.5078125,738.23828125,2899.642144097222,3422.078125,2604.0703125
2,48.623999999999995,57.725,38.125,1320.9171875,1327.20703125,1294.62890625,1673.20375,1729.8359375,1656.0390625
3,42.12380952380954,52.95,0.0,1365.2572544642858,1369.1953125,1340.90625,1492.666294642857,1534.61328125,1426.53125
4,47.48863636363638,53.725,27.65,1399.2768110795455,1413.56640625,1363.734375,1471.6741832386363,1644.95703125,1433.71875
5,49.5638888888889,53.475,37.225,1499.525390625,1509.203125,1411.15234375,1331.7348090277778,1430.66015625,1316.7421875
6,44.644047619047626,58.2,0.0,1512.7613467261904,1515.63671875,1502.5078125,1299.0182291666667,1311.66796875,1293.7265625
7,43.47500000000001,52.7,0.0,1514.2088913690477,1514.328125,1512.265625,1298.1482514880952,1313.04296875,1233.65625
8,41.69479166666668,51.45,29.225,1519.3011067708333,1519.328125,1519.265625,1065.4679361979167,1097.1953125,993.15625
9,43.90673076923077,57.05,2.25,1521.18359375,1521.28515625,1519.22265625,975.9251802884615,999.6484375,939.1875
10,44.37613636363638,58.2,13.475,1584.405362215909,1584.43359375,1584.37109375,968.2599431818181,987.62890625,959.37890625
11,42.725000000000016,54.7,15.975,1515.0240384615386,1522.34765625,1511.27734375,959.1541466346154,1042.79296875,837.74609375
