Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.5390625,48.2,25.2,1020.18212890625,1067.6484375,743.5625,2793.074951171875,3323.0859375,2701.4375
2,42.837500000000006,48.95,1.0,1317.7215711805557,1319.4140625,1289.33203125,1706.7623697916667,1771.83203125,1698.90234375
3,44.96029411764706,47.95,38.0,1353.4025735294117,1357.9375,1329.67578125,1518.2761948529412,1567.10546875,1498.1953125
4,43.83529411764707,48.7,19.475,1381.6068474264705,1397.12890625,1359.35546875,1408.3791360294117,1469.265625,1381.4375
5,45.44531250000001,49.45,35.2,1499.553955078125,1509.19140625,1397.140625,1188.985595703125,1372.72265625,1170.87890625
6,45.37500000000001,49.2,42.425,1512.1964613970588,1512.40625,1512.1171875,1130.4809283088234,1145.0,1127.12109375
7,43.212500000000006,48.2,0.5,1512.3815104166667,1512.40234375,1512.34765625,1123.4281684027778,1126.03515625,1121.5234375
8,43.894117647058835,48.45,19.725,1512.3327205882354,1512.3515625,1512.30078125,1124.3782169117646,1128.40625,1121.28125
9,34.02619047619048,49.0,0.0,1513.0264136904761,1513.0546875,1513.0,1053.6060267857142,1065.71875,1008.92578125
10,44.16176470588236,48.45,23.475,1521.069393382353,1521.51171875,1514.26953125,1040.5271139705883,1060.0390625,1035.0
11,36.552272727272744,48.7,0.0,1521.4144176136363,1521.44140625,1521.390625,1013.3586647727273,1017.859375,973.22265625
12,44.961764705882366,48.45,29.45,1521.3802849264705,1521.40234375,1521.34765625,938.0822610294117,942.0,936.21875
13,36.640000000000015,48.325,23.475,1521.5173828125,1521.609375,1521.30078125,926.7578125,932.8203125,921.55859375
14,37.769047619047626,49.7,0.0,1521.5399925595239,1521.56640625,1521.51171875,909.0091145833334,916.765625,862.34765625
15,43.40833333333334,49.45,10.725,1522.7135416666667,1522.734375,1522.6796875,907.9620225694445,912.9921875,905.578125
16,43.574999999999996,47.45,4.5,1524.7017463235295,1524.71875,1524.66796875,877.6128216911765,879.06640625,875.67578125
17,44.39861111111112,47.95,36.95,1524.888671875,1525.0625,1524.60546875,868.0661892361111,875.6640625,865.56640625
18,43.86323529411766,47.95,15.725,1525.0209099264705,1525.04296875,1524.98828125,854.1551011029412,872.734375,773.1875
19,36.70595238095239,47.95,0.0,1525.0379464285713,1525.22265625,1524.96484375,858.1387648809524,865.328125,818.40234375
20,45.146875,49.7,38.175,1525.20703125,1525.2265625,1525.171875,865.020751953125,875.38671875,862.76953125
21,44.5529411764706,47.7,30.95,1525.1725643382354,1525.19140625,1525.140625,874.7290900735294,879.6640625,869.5390625
22,36.47142857142857,50.675,0.0,1525.3612351190477,1525.3828125,1525.3359375,855.8355654761905,863.171875,812.140625
23,43.49210526315791,47.2,15.975,1525.3248355263158,1525.3515625,1525.29296875,850.3891858552631,854.4765625,796.2109375
24,44.173611111111114,47.7,23.475,1525.2682291666667,1525.2890625,1525.234375,859.5362413194445,861.87109375,851.71484375
25,37.616666666666674,47.95,0.0,1525.1878720238096,1525.2109375,1525.16015625,853.2034970238095,863.7109375,806.38671875
