Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.630882352941185,48.2,12.475,1017.2401194852941,1060.93359375,730.1953125,2688.574908088235,3268.203125,2602.85546875
2,43.00789473684212,48.45,16.225,1300.947574013158,1308.8125,1272.47265625,1641.8982319078948,1697.8828125,1626.5390625
3,46.06764705882353,49.2,42.2,1325.2045036764705,1334.8515625,1306.8046875,1421.7272518382354,1486.90234375,1406.38671875
4,36.583750000000016,46.975,22.975,1437.333203125,1468.4453125,1332.83203125,1247.9931640625,1375.9765625,1209.5703125
5,38.80238095238096,49.45,0.0,1489.664806547619,1492.4609375,1466.390625,1060.7276785714287,1185.9921875,988.890625
6,44.98815789473686,50.45,26.225,1492.3686266447369,1492.66796875,1490.37890625,1048.2294407894738,1049.58984375,1046.1484375
7,44.172500000000014,50.7,2.75,1493.624609375,1495.625,1491.5859375,1033.8544921875,1045.0859375,953.18359375
8,44.608750000000015,48.45,17.725,1501.2615234375,1503.22265625,1499.22265625,1040.8677734375,1043.09765625,1038.6328125
9,22.893292682926838,47.7,0.0,1500.650819359756,1502.62890625,1498.58203125,935.1585365853658,976.74609375,895.11328125
10,42.99062500000001,51.45,15.475,1507.42919921875,1507.53125,1506.21875,947.875,951.46875,946.453125
11,43.936363636363645,49.7,20.725,1509.3673650568182,1510.54296875,1499.8046875,948.8425071022727,977.203125,938.9453125
12,37.55000000000001,49.45,0.0,1510.388950892857,1510.51171875,1508.44921875,863.9345238095239,873.67578125,804.51953125
13,44.06973684210528,48.95,17.475,1510.4681332236842,1510.66796875,1508.41796875,852.3497121710526,856.6796875,845.5625
14,43.67236842105264,48.65,5.25,1518.1521381578948,1518.28125,1516.21484375,859.8338815789474,865.97265625,857.08984375
15,43.78289473684212,48.95,3.0,1510.5785361842106,1512.57421875,1508.5390625,844.1134868421053,852.66015625,776.46484375
16,39.64761904761906,48.45,0.0,1510.4542410714287,1510.58203125,1508.51171875,859.6302083333334,869.79296875,801.265625
17,38.81309523809525,49.2,0.0,1510.4213169642858,1510.546875,1508.48046875,837.3297991071429,848.421875,778.75
18,44.740789473684224,49.7,23.725,1517.4255756578948,1517.55859375,1515.48828125,832.9337993421053,836.23828125,828.60546875
