Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,42.84090909090911,54.45,0.0,1112.3515625,1151.7578125,816.8828125,2505.7466264204545,3064.390625,2377.05078125
2,49.202941176470596,53.475,37.45,1447.6590073529412,1456.46484375,1380.83984375,1404.9363511029412,1500.99609375,1383.0234375
3,46.83676470588235,51.725,4.75,1473.7945772058824,1473.81640625,1473.75,1196.0903033088234,1217.61328125,1138.09765625
4,47.64342105263159,52.475,6.0,1529.2911184210527,1582.41015625,1471.9296875,1012.7125822368421,1174.73828125,922.01953125
5,46.172619047619065,52.975,7.0,1605.87109375,1609.79296875,1581.58984375,877.3182663690476,911.66015625,869.671875
6,48.07894736842107,57.175,32.975,1612.9907483552631,1613.84375,1604.2109375,831.8904194078947,853.48828125,822.69921875
7,49.026388888888896,54.775,36.725,1614.005642361111,1616.01953125,1611.97265625,809.1859809027778,831.78515625,803.3515625
8,48.48888888888891,53.45,21.225,1617.6809895833333,1619.47265625,1617.421875,826.27734375,828.3515625,823.140625
9,49.39722222222223,53.2,43.2,1620.3055555555557,1620.328125,1620.265625,780.2391493055555,783.8515625,776.8671875
10,47.36184210526317,54.225,5.25,1626.7793996710527,1628.63671875,1626.63671875,818.4173519736842,835.0078125,814.3984375
11,46.12954545454548,52.975,18.475,1633.8069957386363,1636.8125,1626.7734375,793.2533735795455,817.10546875,780.53515625
12,41.36309523809525,52.95,0.0,1633.9559151785713,1635.7421875,1633.7421875,731.9415922619048,741.88671875,724.765625
13,47.77125000000002,53.2,36.425,1606.1845703125,1606.3125,1606.01953125,727.011328125,733.85546875,721.22265625
14,42.053225806451614,54.05,8.225,1606.2803679435483,1606.296875,1606.234375,696.23046875,705.6171875,690.55859375
15,44.57608695652175,51.975,24.35,1595.636379076087,1597.5703125,1595.515625,690.16015625,699.99609375,684.60546875
