Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,46.414130434782614,55.95,27.15,1003.1387567934783,1052.8125,719.2421875,2648.822860054348,3185.90234375,2551.80078125
2,40.372619047619054,51.975,0.0,1310.4685639880952,1312.2734375,1275.4765625,1529.4774925595239,1613.75,1447.49609375
3,47.619117647058836,52.2,19.225,1345.7833180147059,1347.33203125,1321.26953125,1360.4823069852941,1410.20703125,1345.16796875
4,32.39932432432433,54.2,0.0,1471.703125,1480.62890625,1338.609375,1013.0102407094595,1301.62890625,942.83203125
5,46.40476190476191,53.725,2.5,1491.9784226190477,1493.234375,1489.1796875,982.0079985119048,984.87890625,978.80078125
6,42.901190476190486,52.95,1.0,1497.699962797619,1499.15234375,1492.66015625,950.0708705357143,956.8359375,879.4921875
7,46.01547619047621,53.7,5.25,1504.661644345238,1504.68359375,1504.62890625,917.504650297619,920.49609375,912.7265625
8,46.250000000000014,51.2,23.975,1498.57265625,1498.59375,1498.5390625,912.236328125,914.67578125,908.5859375
9,46.99342105263159,50.975,35.225,1501.40625,1501.42578125,1501.375,865.3462171052631,871.94140625,862.34375
10,45.41527777777779,54.025,1.5,1498.6236979166667,1499.046875,1491.71875,856.7554253472222,878.140625,852.55859375
11,44.85394736842107,53.725,11.75,1505.860197368421,1507.1484375,1499.09375,814.9169407894736,828.50390625,811.44140625
12,47.89027777777779,53.225,29.475,1516.1241319444443,1516.14453125,1516.09375,711.6740451388889,713.75,708.90234375
13,25.143589743589754,51.95,0.0,1506.955829326923,1507.0390625,1506.7265625,746.0901442307693,816.6015625,636.3671875
