Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,33.68863636363637,48.7,0.0,1024.8430397727273,1058.27734375,731.32421875,2644.7428977272725,3242.953125,2332.8984375
2,43.497222222222234,48.2,1.5,1306.7159288194443,1309.01171875,1270.1953125,1645.306423611111,1715.859375,1632.53515625
3,37.55119047619049,48.2,0.0,1343.018043154762,1346.7421875,1316.703125,1456.5584077380952,1507.31640625,1385.14453125
4,36.157142857142865,49.95,0.0,1453.4326636904761,1491.66796875,1347.78515625,1249.6690848214287,1396.1640625,1201.328125
5,43.64705882352942,49.95,16.725,1482.0369944852941,1487.5703125,1479.52734375,1087.414981617647,1182.43359375,1073.0390625
6,44.31944444444445,48.95,20.475,1489.828125,1490.171875,1487.71875,1060.375,1064.55859375,1057.30859375
7,35.917857142857144,48.325,0.0,1495.7423735119048,1495.76953125,1495.70703125,1035.2566964285713,1051.36328125,972.5625
8,43.61176470588236,48.45,22.475,1497.9689797794117,1498.10546875,1496.05078125,1018.4301470588235,1019.625,1017.83984375
9,43.75694444444445,47.7,15.975,1503.8589409722222,1507.19140625,1503.16015625,920.1710069444445,929.578125,908.671875
10,44.757352941176485,47.95,34.45,1502.3474264705883,1502.5625,1499.21875,896.9170496323529,900.3125,889.08984375
11,43.266250000000014,48.95,25.025,1515.4697265625,1516.29296875,1508.23828125,875.4470703125,900.92578125,865.3828125
12,36.42142857142858,49.725,0.0,1510.4769345238096,1510.6015625,1508.54296875,795.0611979166666,819.51171875,726.546875
