Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,100.7466666666667,202.8,0.0,1038.7784722222223,1078.5625,739.59765625,2382.783246527778,2969.10546875,2054.1953125
2,87.4214285714286,188.8,0.0,1333.9080171130952,1337.4765625,1301.453125,1254.8515625,1370.23046875,1192.86328125
3,168.32352941176472,183.8,139.8,1416.9276194852941,1419.0703125,1391.0,1095.6440716911766,1146.54296875,1086.67578125
4,174.9105263157895,187.9,153.7,1551.3618421052631,1562.3046875,1417.99609375,827.006990131579,1019.33984375,742.4296875
5,169.58,196.9,18.0,1564.27578125,1566.7734375,1560.73046875,745.3896484375,764.26953125,741.68359375
6,95.27804878048784,191.8,0.0,1566.9532202743903,1568.99609375,1564.75390625,700.9873285060976,743.17578125,647.66796875
7,168.96875000000003,183.8,86.9,1513.757080078125,1513.97265625,1511.6484375,781.867919921875,787.3671875,778.65234375
8,166.14583333333337,191.8,32.0,1513.27392578125,1513.3828125,1511.3125,772.1726888020834,774.7265625,758.265625
9,168.99000000000004,187.8,128.8,1522.1044921875,1529.90234375,1513.86328125,701.2474609375,706.5703125,697.109375
10,168.93181818181824,191.8,36.9,1528.5962357954545,1530.6640625,1525.33203125,662.3473011363636,668.86328125,622.01953125
11,170.0571428571429,189.8,99.9,1530.6184895833333,1537.68359375,1525.6328125,607.6622023809524,619.86328125,600.09375
12,173.49000000000007,188.8,155.5,1535.812890625,1537.82421875,1533.7734375,513.931640625,521.7109375,506.140625
13,172.22727272727278,197.3,118.8,1426.6644176136363,1426.94140625,1424.2890625,591.8911576704545,594.0078125,589.2265625
