Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.27777777777778,47.45,0.5,1039.822048611111,1084.98828125,728.73828125,2654.3111979166665,3229.5859375,2567.453125
2,44.720588235294116,49.425,35.95,1303.4349724264705,1314.59375,1297.7421875,1627.5103400735295,1677.99609375,1608.44921875
3,43.58888888888889,47.95,10.0,1343.4244791666667,1350.3203125,1322.2734375,1431.745876736111,1485.1171875,1417.46875
4,43.744444444444454,48.2,18.225,1377.749782986111,1386.67578125,1340.6484375,1223.0475260416667,1406.84765625,1197.8359375
5,44.49264705882354,48.8,36.7,1458.0730698529412,1473.2734375,1395.20703125,1079.1222426470588,1137.15234375,1061.04296875
6,37.24523809523811,48.2,0.0,1478.2433035714287,1479.421875,1462.57421875,1013.4263392857143,1023.453125,945.91015625
7,43.325,47.425,2.5,1481.41796875,1483.37890625,1479.37890625,1006.7352430555555,1013.45703125,912.89453125
8,44.16323529411766,47.95,22.475,1480.2134650735295,1480.47265625,1478.41015625,987.9487591911765,990.8359375,984.1484375
9,43.81666666666668,47.45,15.975,1483.2352430555557,1483.3671875,1481.3046875,898.2918836805555,914.12890625,892.32421875
10,44.43947368421054,49.725,17.725,1495.7950246710527,1496.6015625,1481.5390625,873.3030427631579,886.62109375,783.296875
11,38.036458333333336,48.675,6.5,1509.5481770833333,1513.6171875,1503.3046875,871.79248046875,890.078125,861.6328125
12,43.500000000000014,48.2,5.5,1511.723046875,1513.5859375,1511.5859375,790.712109375,799.43359375,787.05859375
13,42.95750000000002,48.45,15.475,1507.359765625,1509.1796875,1505.1796875,793.15859375,804.90625,790.1953125
