Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.984375000000014,48.9,24.65,978.8575846354166,1050.58984375,725.01953125,2642.4342447916665,3130.140625,2496.3515625
2,40.62700000000001,50.425,6.5,1304.75484375,1309.5625,1272.984375,1493.27375,1565.34375,1478.35546875
3,40.73875000000001,46.2,21.475,1341.4314453125,1346.1484375,1316.0859375,1271.5041015625,1316.10546875,1261.2421875
4,42.594047619047636,47.2,35.2,1475.267299107143,1483.859375,1344.04296875,1057.6627604166667,1234.7265625,976.84375
5,39.12738095238095,53.925,0.0,1493.842261904762,1495.87109375,1481.80078125,944.73046875,986.98046875,869.74609375
6,42.20937500000001,49.475,34.425,1501.07666015625,1501.59375,1495.8203125,936.2130533854166,951.16015625,926.73046875
7,41.54880952380953,49.7,1.75,1501.1763392857142,1503.15625,1500.73046875,930.1103050595239,932.4140625,923.2734375
8,41.46304347826088,50.675,5.5,1508.5619904891305,1552.65234375,1501.9140625,913.7391304347826,926.796875,868.78515625
9,26.167857142857148,57.5,0.0,1501.9314546130952,1501.97265625,1501.90625,826.1247209821429,855.01171875,759.37109375
10,43.811904761904785,49.2,35.2,1502.5504092261904,1504.28515625,1502.28515625,821.8656994047619,826.43359375,814.3046875
11,27.663372093023263,47.925,0.0,1509.6126453488373,1512.56640625,1502.51953125,783.7429142441861,812.53515625,731.1484375
12,25.26904761904763,48.2,0.0,1511.1056547619048,1511.1484375,1511.08203125,701.4931175595239,735.0078125,632.68359375
