Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,31.717045454545453,46.95,0.0,1026.616299715909,1060.71484375,731.5703125,2641.2214133522725,3301.17578125,2308.2890625
2,43.67500000000001,48.45,15.975,1304.0501302083333,1309.39453125,1272.55859375,1653.873046875,1704.9765625,1635.70703125
3,43.87500000000001,48.45,17.475,1336.9823069852941,1342.62890625,1318.5859375,1470.7251838235295,1523.265625,1449.265625
4,43.466176470588245,47.975,13.225,1438.6822150735295,1483.91796875,1343.859375,1241.8288143382354,1421.625,1154.54296875
5,44.8,47.95,29.725,1488.69921875,1494.13671875,1484.1015625,1114.1221788194443,1128.53515625,1089.18359375
6,45.297058823529426,46.85,43.2,1493.6498161764705,1493.85546875,1493.5625,1085.3763786764705,1086.7421875,1082.15234375
7,34.091666666666676,48.2,0.0,1491.584449404762,1493.6796875,1491.30078125,1060.9918154761904,1096.6640625,1021.1328125
8,37.61428571428572,49.45,0.0,1490.9817708333333,1491.015625,1490.94921875,1004.6387648809524,1006.4296875,1002.9765625
9,44.807812500000004,49.2,23.225,1491.344482421875,1492.9609375,1490.9296875,957.46826171875,963.77734375,952.453125
10,44.032352941176484,48.7,26.725,1492.9356617647059,1492.96484375,1492.8984375,940.7169117647059,944.49609375,935.84765625
11,43.03250000000001,48.7,16.225,1501.08359375,1501.9140625,1493.8515625,910.891796875,928.859375,907.64453125
12,35.48809523809524,48.45,0.0,1509.064732142857,1509.1015625,1509.03125,845.5061383928571,853.30078125,840.0546875
13,36.90357142857143,50.2,0.0,1509.0699404761904,1509.171875,1508.8671875,804.7167038690476,809.3671875,763.84765625
14,37.33809523809524,48.2,0.0,1502.0965401785713,1504.0,1501.96875,899.3244047619048,916.4765625,837.6484375
15,43.24705882352942,47.75,7.25,1508.9942555147059,1509.015625,1508.94921875,875.5687040441177,881.85546875,873.3828125
