Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,31.876136363636366,48.125,0.0,935.0601917613636,967.85546875,637.75390625,3053.0578835227275,3621.99609375,2950.23828125
2,44.851315789473695,49.175,16.225,1027.8279194078948,1031.4765625,991.0,2623.2255345394738,2705.859375,2607.359375
3,44.30394736842106,49.2,24.475,1108.3832236842106,1122.21875,1041.7265625,2387.268914473684,2477.87890625,2364.81640625
4,44.68928571428573,49.2,15.475,1217.7001488095239,1225.37890625,1128.890625,2192.2799479166665,2327.09765625,2177.5078125
5,43.52976190476191,48.2,0.0,1209.298363095238,1211.10546875,1207.10546875,2099.3504464285716,2195.06640625,2090.359375
6,45.10875000000001,46.925,41.45,1225.347265625,1225.703125,1223.16796875,2033.4630859375,2048.6640625,2029.765625
7,43.316666666666684,48.45,5.0,1230.6573660714287,1230.71875,1230.44921875,2038.040550595238,2043.66796875,2030.125
8,42.053750000000015,49.225,15.225,1232.5462890625,1232.67578125,1230.59375,2001.14453125,2005.44921875,1996.66015625
9,44.201315789473696,48.95,14.725,1230.756990131579,1230.8046875,1230.6171875,1957.7362253289473,1962.67578125,1954.1640625
10,37.57261904761905,47.55,0.0,1241.6106770833333,1242.203125,1230.73828125,1929.29296875,1945.1875,1925.9453125
11,42.791250000000005,48.2,7.25,1247.3546875,1248.17578125,1240.11328125,1915.8525390625,1933.84765625,1910.875
12,44.469047619047636,49.725,21.225,1250.0372023809523,1250.15625,1248.09375,1837.1354166666667,1848.08984375,1833.6015625
13,39.519047619047626,48.95,0.0,1255.0872395833333,1255.22265625,1254.8125,1827.275669642857,1837.37109375,1823.74609375
