Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.735294117647065,49.45,22.925,939.9322150735294,986.7265625,649.94140625,1950.3943014705883,2488.4921875,1859.30078125
2,43.20312500000001,47.975,4.5,1033.005126953125,1038.7109375,1002.7109375,1529.1484375,1589.10546875,1517.46875
3,44.82321428571429,48.45,38.7,1040.5945870535713,1040.9296875,1038.4296875,1368.2935267857142,1400.0078125,1357.02734375
4,44.44285714285716,50.925,35.95,1071.2860863095239,1076.31640625,1045.921875,1241.7457217261904,1343.4453125,1198.2578125
5,37.46309523809524,50.2,0.0,1216.2613467261904,1227.08984375,1081.02734375,1070.885230654762,1213.88671875,1057.1796875
6,35.88928571428572,49.45,0.0,1225.256138392857,1225.5390625,1223.05078125,1060.4326636904761,1067.23828125,1057.58203125
7,43.934722222222234,49.2,5.75,1224.0082465277778,1224.15234375,1222.02734375,1055.9253472222222,1057.10546875,1054.328125
8,43.61805555555557,47.2,6.25,1231.497829861111,1231.65625,1229.48828125,1030.6753472222222,1035.5078125,1025.9296875
9,44.209722222222226,48.45,5.75,1231.5833333333333,1231.75,1229.5625,938.6534288194445,956.83984375,929.0859375
10,43.37205882352942,49.2,0.5,1223.32421875,1226.8828125,1216.47265625,949.6075367647059,952.28125,942.90625
11,44.8888888888889,54.7,0.0,1229.9088541666667,1232.02734375,1227.24609375,918.2897135416666,921.92578125,912.796875
12,44.95000000000002,48.2,34.95,1229.9796006944443,1230.2578125,1227.953125,877.7059461805555,882.515625,873.91015625
