Round,Accuracy,F1 Score,Round Duration (s),Confusion Matrix,Precision,Recall,Support
1,0.6433,0.5791,18.03,"[13, 87, 20, 180]",0.5808,0.6433,300
2,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
3,0.6433,0.5791,1.01,"[13, 87, 20, 180]",0.5808,0.6433,300
4,0.6433,0.5791,1.01,"[13, 87, 20, 180]",0.5808,0.6433,300
5,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
6,0.6433,0.5791,1.01,"[13, 87, 20, 180]",0.5808,0.6433,300
7,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
8,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
9,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
10,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
11,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
12,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
13,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
14,0.6433,0.5791,1.01,"[13, 87, 20, 180]",0.5808,0.6433,300
15,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
16,0.6433,0.5791,1.01,"[13, 87, 20, 180]",0.5808,0.6433,300
17,0.6433,0.5791,1.01,"[13, 87, 20, 180]",0.5808,0.6433,300
18,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
19,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
20,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
21,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
22,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
23,0.6433,0.5791,1.01,"[13, 87, 20, 180]",0.5808,0.6433,300
24,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
25,0.6433,0.5791,1.0,"[13, 87, 20, 180]",0.5808,0.6433,300
