Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,38.93790322580646,46.6,24.775,934.523941532258,976.796875,647.390625,3064.4295614919356,3610.140625,2980.20703125
2,24.18109756097562,46.7,0.0,1041.2158917682927,1042.3203125,1003.859375,2601.290205792683,2687.5546875,2573.80859375
3,41.854807692307695,47.675,24.475,1054.399188701923,1054.4765625,1054.19140625,2429.8360877403848,2450.44140625,2421.16015625
4,25.63536585365854,48.7,0.0,1086.3816692073171,1091.55078125,1061.1875,2251.6328125,2415.47265625,2222.37890625
5,43.91634615384616,47.95,34.7,1180.4833233173076,1221.9375,1089.546875,2129.302734375,2229.54296875,2081.015625
6,42.80192307692308,48.95,7.25,1236.98828125,1241.51171875,1224.66015625,2052.9490685096152,2074.19921875,2044.8046875
7,43.093,46.225,34.2,1226.18609375,1227.953125,1225.953125,2052.0040625,2055.19140625,2050.75390625
8,28.775609756097577,48.1,0.0,1234.849330357143,1234.9375,1232.62109375,2033.2977120535713,2042.5,2028.90234375
9,43.19537037037038,49.2,28.2,1218.9320023148148,1218.9609375,1218.8828125,1983.8706597222222,1989.05859375,1981.60546875
10,28.110365853658543,49.925,0.0,1239.9778010670732,1244.4609375,1232.16796875,1963.0557355182927,1979.453125,1957.7265625
11,47.617500000000014,55.95,28.95,1240.5955078125,1242.51171875,1240.44140625,1952.4806640625,1958.55078125,1945.6640625
12,39.11120689655173,51.2,0.0,1242.379849137931,1242.47265625,1240.40625,1875.3071120689656,1885.6171875,1870.29296875
13,44.49800000000001,48.875,19.475,1240.80375,1242.37890625,1240.37890625,1870.79109375,1874.4453125,1867.16015625
14,43.439423076923084,48.95,29.225,1232.9182692307693,1234.046875,1226.6484375,1880.2474459134614,1891.49609375,1876.19140625
15,25.33333333333334,49.2,0.0,1253.0559895833333,1255.0390625,1252.95703125,1854.5104166666667,1859.94921875,1849.9296875
16,44.27300000000001,49.45,37.95,1234.11890625,1236.0546875,1232.00390625,1866.4890625,1873.6796875,1864.60546875
