Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.53611111111112,48.95,7.0,1006.1552372685185,1061.55859375,729.55859375,2535.4314236111113,3069.6640625,2424.42578125
2,21.898214285714293,50.2,0.0,1307.5792410714287,1313.53515625,1280.4609375,1396.2341889880952,1499.5390625,1331.65234375
3,43.897619047619045,49.45,25.975,1344.542224702381,1346.0859375,1322.01953125,1241.8316592261904,1292.3203125,1237.015625
4,43.47916666666668,49.175,22.475,1467.8328450520833,1487.5390625,1345.73046875,952.08642578125,1194.80859375,916.1328125
5,44.1,48.175,17.475,1477.8815104166667,1478.015625,1475.94921875,877.1039496527778,895.86328125,872.96875
6,45.35875000000001,48.45,38.7,1485.0060546875,1487.328125,1475.328125,870.15234375,879.57421875,868.7734375
7,44.34868421052633,49.7,31.7,1487.7738486842106,1487.90234375,1485.84375,852.4564144736842,858.56640625,847.09375
8,40.88214285714287,49.7,0.0,1492.3681175595239,1496.58203125,1486.5234375,832.0757068452381,841.4140625,823.4140625
9,42.68452380952382,48.95,4.75,1496.395275297619,1496.51953125,1494.45703125,749.4561011904761,759.6328125,744.28125
10,42.55978260869567,53.925,22.725,1499.0066236413043,1501.33984375,1494.0625,745.4341032608696,757.6953125,735.58203125
11,23.553488372093035,52.45,0.0,1521.699945494186,1524.53515625,1513.98046875,657.4825581395348,725.24609375,568.60546875
12,44.11770833333335,49.45,35.475,1524.501953125,1524.61328125,1522.55078125,586.55615234375,590.96484375,578.5703125
13,42.463043478260886,48.2,24.225,1522.0200407608695,1522.16796875,1521.8515625,624.5794836956521,637.5546875,612.40625
14,44.44270833333334,51.175,16.725,1523.21728515625,1523.2421875,1523.18359375,708.4205729166666,711.49609375,706.10546875
15,43.18000000000002,50.2,24.975,1517.2630709134614,1519.38671875,1515.38671875,680.8371394230769,685.69140625,678.62109375
16,35.10322580645162,48.2,18.475,1514.9441784274193,1516.89453125,1514.85546875,680.1624243951613,690.578125,656.5234375
17,42.34875000000001,47.45,10.975,1517.239103618421,1517.3671875,1515.30859375,680.3388157894736,690.8359375,675.79296875
18,43.170238095238105,50.95,0.0,1524.2775297619048,1524.30078125,1524.23828125,712.8495163690476,716.609375,708.4453125
