Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,34.521875000000016,46.7,22.725,1033.0654296875,1090.8515625,759.421875,2250.2552083333335,2775.2421875,2130.2421875
2,45.10833333333334,47.925,40.2,1393.7934027777778,1408.54296875,1312.25390625,1109.0718315972222,1233.54296875,1089.41796875
3,41.25882352941178,46.7,8.25,1418.2564338235295,1418.3984375,1416.328125,950.0882352941177,969.97265625,941.9765625
4,39.368055555555564,45.95,27.475,1515.0145399305557,1531.03125,1417.41796875,705.4618055555555,944.88671875,667.9921875
5,40.58823529411765,45.95,7.5,1533.9338235294117,1535.9453125,1531.890625,697.0960477941177,706.01953125,682.1484375
6,43.0984375,46.95,38.95,1533.2578125,1533.4296875,1533.17578125,659.976806640625,666.61328125,656.640625
7,41.31764705882353,47.45,7.475,1536.5903033088234,1536.73046875,1534.671875,640.4627757352941,646.04296875,634.87890625
8,34.916666666666664,46.95,0.0,1530.846168154762,1530.87890625,1530.8125,659.4486607142857,678.85546875,559.37890625
9,44.03194444444446,47.2,35.7,1538.7936197916667,1539.59765625,1531.53125,581.1597222222222,594.05078125,576.46875
10,42.672058823529426,46.7,8.0,1538.7693014705883,1538.8671875,1537.515625,593.3720128676471,596.4140625,581.77734375
11,37.26136363636365,47.95,0.0,1543.1780894886363,1543.6640625,1538.58203125,571.5539772727273,606.1484375,521.01953125
12,43.556250000000006,47.725,19.225,1541.5146484375,1541.5390625,1541.4765625,518.2294921875,521.546875,514.53515625
