Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,35.61590909090909,47.95,0.0,1039.5422585227273,1074.51171875,748.8671875,2717.228515625,3291.69140625,2492.25390625
2,44.54305555555557,47.95,29.225,1323.2549913194443,1325.96875,1295.15625,1680.5983072916667,1744.0546875,1672.0
3,45.72352941176471,48.925,41.95,1360.336856617647,1365.04296875,1330.77734375,1477.3786764705883,1544.4609375,1455.3359375
4,37.070238095238096,48.925,0.0,1445.8846726190477,1484.60546875,1364.29296875,1229.3556547619048,1422.85546875,1127.70703125
5,45.45,47.95,41.7,1510.76953125,1517.49609375,1483.42578125,1108.5193014705883,1146.46875,1099.14453125
6,36.75357142857143,49.45,0.0,1521.1181175595239,1521.80078125,1516.421875,1083.356212797619,1098.46875,1034.18359375
7,36.959523809523816,49.45,0.0,1522.957775297619,1523.36328125,1521.3125,1063.9735863095239,1074.51171875,1014.2265625
8,44.05588235294118,48.7,12.475,1523.8177849264705,1523.953125,1521.89453125,1057.7846966911766,1071.05859375,1014.8125
9,43.89705882352943,48.975,7.5,1524.6495863970588,1524.78125,1522.73046875,992.4944852941177,1001.06640625,987.03125
10,42.78472222222223,49.5,0.0,1526.1617647058824,1526.30078125,1524.2421875,973.7502297794117,975.7734375,971.2890625
11,42.61375000000001,48.075,4.25,1538.0326171875,1538.25390625,1536.20703125,957.584375,966.65625,953.3828125
12,37.17619047619048,48.475,0.0,1537.8684895833333,1538.2734375,1536.21484375,871.9254092261905,879.33203125,827.4375
13,36.34880952380953,47.95,0.0,1537.6158854166667,1538.1796875,1535.90234375,876.8426339285714,890.78125,825.87109375
14,44.827941176470596,48.95,29.725,1538.295955882353,1538.4296875,1536.375,878.3915441176471,884.15234375,875.25
15,44.695588235294125,47.925,34.45,1538.977481617647,1539.11328125,1537.0625,878.4823069852941,885.78515625,876.19921875
16,44.155882352941184,47.7,24.225,1538.3839613970588,1540.3828125,1536.34375,874.6884191176471,884.97265625,866.71875
17,45.41842105263157,48.2,30.975,1537.9925986842106,1538.1171875,1536.06640625,865.2925575657895,870.59375,862.82421875
18,22.904268292682932,49.225,0.0,1537.2802019817073,1538.3359375,1536.27734375,839.3772865853658,870.44921875,812.37890625
19,32.64642857142857,49.45,0.0,1537.5729166666667,1538.31640625,1536.0546875,864.218005952381,882.171875,785.3984375
20,45.087500000000006,48.7,29.475,1538.497829861111,1540.5078125,1536.4609375,867.2944878472222,874.84765625,862.8515625
21,40.09642857142858,48.575,0.0,1537.9060639880952,1538.2109375,1536.1640625,860.2263764880952,871.27734375,820.609375
22,40.32380952380954,47.95,0.0,1538.1277901785713,1538.4296875,1536.37890625,875.5018601190476,896.49609375,827.9609375
23,44.53289473684212,47.7,26.475,1538.08984375,1538.21484375,1536.1640625,871.534333881579,873.76171875,868.515625
24,44.98026315789475,48.7,30.225,1538.2814555921052,1538.40625,1536.34765625,901.1967516447369,917.03515625,894.66796875
25,40.85000000000001,48.95,0.0,1538.6646205357142,1538.97265625,1536.921875,888.1142113095239,898.17578125,841.5859375
