Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,19.46931818181819,45.45,0.0,1113.0407492897727,1148.62109375,815.52734375,2103.996981534091,2817.265625,1822.69140625
2,42.42968750000001,47.95,10.975,1437.4306640625,1453.21875,1379.1484375,1121.218505859375,1201.50390625,1106.71484375
3,39.31973684210528,46.45,34.15,1460.553865131579,1462.40234375,1460.40234375,934.3891858552631,954.6875,908.84765625
4,43.01617647058825,47.45,34.2,1577.8304227941176,1585.34375,1460.58984375,701.5466452205883,924.8828125,641.88671875
5,35.055952380952384,51.2,0.0,1586.979724702381,1587.01171875,1586.9453125,640.0814732142857,667.84765625,580.74609375
6,40.17763157894738,49.2,25.225,1586.8534128289473,1588.671875,1586.671875,624.7393092105264,644.26171875,609.68359375
7,41.93375000000001,48.2,11.225,1573.4771484375,1573.50390625,1573.4375,603.2080078125,618.38671875,595.46875
8,42.317105263157906,46.975,23.725,1553.9954769736842,1555.390625,1553.328125,641.827302631579,654.36328125,636.6796875
9,33.79166666666667,48.7,0.0,1558.033668154762,1565.0703125,1551.875,533.055431547619,558.6484375,383.52734375
10,36.29166666666668,46.375,0.0,1548.4248511904761,1550.234375,1548.203125,543.9702380952381,567.80859375,482.83984375
11,42.753947368421066,46.95,25.175,1563.4325657894738,1564.26171875,1556.65625,602.59765625,632.921875,595.02734375
12,34.21666666666667,47.1,0.0,1554.2310267857142,1554.390625,1553.05859375,491.02176339285717,511.95703125,433.0859375
13,21.85714285714286,55.425,0.0,1556.2632998511904,1556.3515625,1556.078125,550.864490327381,585.0625,514.07421875
14,43.92222222222224,48.725,31.2,1549.2816840277778,1549.30859375,1549.2421875,613.8450520833334,619.51953125,592.30078125
