Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,42.40833333333334,46.95,25.2,1025.123046875,1068.890625,742.39453125,2739.9166666666665,3280.55859375,2658.55859375
2,37.33809523809525,48.2,0.0,1313.0755208333333,1317.76171875,1289.68359375,1631.6863839285713,1728.33203125,1573.375
3,44.19852941176471,47.7,13.725,1360.606387867647,1366.4921875,1338.44921875,1434.5179227941176,1462.2421875,1428.18359375
4,45.69861111111112,50.175,37.75,1459.841796875,1506.66796875,1366.27734375,1307.746310763889,1403.26171875,1253.41015625
5,40.7404761904762,48.425,0.0,1508.2849702380952,1509.2578125,1505.19921875,1135.4689360119048,1253.5859375,1074.5390625
6,44.95714285714288,47.675,32.2,1519.0111607142858,1519.69140625,1509.40625,1093.1785714285713,1115.12890625,1054.9609375
7,43.41428571428572,48.475,18.725,1516.7592075892858,1516.78125,1516.72265625,1086.6729910714287,1095.4765625,989.26953125
8,44.807812500000004,47.7,30.225,1519.25341796875,1519.3984375,1517.34375,1083.924560546875,1088.84765625,1081.6953125
9,37.315476190476204,48.45,0.0,1517.645275297619,1517.671875,1517.61328125,980.1238839285714,994.8125,931.23046875
10,36.609523809523814,48.45,0.0,1526.2254464285713,1526.6875,1517.484375,964.0928199404761,979.015625,958.34375
11,43.927631578947384,47.95,25.05,1526.797697368421,1527.0078125,1525.171875,962.9627878289474,965.125,961.8203125
12,43.45000000000001,50.45,0.0,1529.1942274305557,1529.3203125,1527.2734375,866.3079427083334,869.10546875,860.76953125
13,43.69722222222223,47.725,19.725,1526.7669270833333,1526.89453125,1526.58984375,869.9637586805555,873.828125,866.9921875
14,43.622222222222234,47.45,24.975,1529.375,1529.50390625,1527.453125,865.8934461805555,874.55078125,858.94921875
15,43.780555555555566,49.95,9.5,1527.6419270833333,1527.66015625,1527.60546875,849.4092881944445,855.953125,847.6328125
16,43.23472222222223,49.2,4.0,1529.28125,1529.4140625,1527.359375,844.7983940972222,852.35546875,842.1875
17,43.21805555555556,49.45,4.75,1526.7120225694443,1526.73046875,1526.6796875,866.0887586805555,876.25390625,822.109375
18,42.73611111111112,48.2,6.75,1529.2113715277778,1529.34375,1527.2890625,820.3550347222222,827.171875,814.09765625
19,43.13055555555556,49.4,4.5,1526.689236111111,1526.7109375,1526.65625,848.9001736111111,863.9140625,843.96484375
20,45.42058823529413,48.2,37.2,1529.4416360294117,1529.578125,1527.5234375,747.7421875,754.734375,744.98046875
21,44.867647058823536,47.7,34.7,1526.8451286764705,1526.86328125,1526.80859375,827.1626838235294,831.5,821.203125
22,44.14583333333334,47.2,23.225,1529.3680555555557,1529.5,1527.4453125,774.0483940972222,782.75390625,770.1015625
23,45.25735294117648,49.675,33.95,1526.8210018382354,1526.83984375,1526.7890625,747.4117647058823,752.6015625,741.96484375
24,43.02083333333334,48.2,1.25,1529.3348524305557,1529.4609375,1527.4140625,758.8383246527778,763.60546875,756.94140625
25,43.91447368421054,50.2,10.0,1527.4424342105262,1527.4609375,1527.41015625,812.5372121710526,816.76953125,805.58984375
