Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,39.50800000000002,47.2,5.25,930.09734375,985.3984375,650.05078125,3064.7103125,3589.6640625,2962.8359375
2,42.902272727272745,47.95,9.975,1039.4557883522727,1041.0390625,1008.54296875,2597.142755681818,2656.92578125,2587.51953125
3,43.3529411764706,48.45,16.475,1080.7465533088234,1087.5390625,1052.88671875,2409.630055147059,2454.546875,2394.42578125
4,41.527083333333344,49.075,9.5,1162.6878255208333,1220.69140625,1094.51171875,2126.8611653645835,2334.82421875,2052.80078125
5,44.229000000000006,48.2,38.475,1222.95234375,1223.58203125,1209.25390625,2049.85234375,2070.953125,2048.76171875
6,43.41375,49.95,21.975,1232.6212890625,1232.96875,1230.51171875,2022.6078125,2028.1015625,2021.36328125
7,44.20263157894738,48.2,23.975,1237.9409950657894,1238.015625,1237.7578125,2001.6840049342106,2006.0625,2000.3671875
8,43.87236842105264,48.7,12.975,1239.8856907894738,1240.015625,1237.9453125,1998.661800986842,2007.21875,1994.98828125
9,31.25930232558141,53.675,0.0,1242.6349018895348,1242.71484375,1242.50390625,1843.3090479651162,1914.25,1734.15625
10,21.851190476190478,48.675,0.0,1257.2857142857142,1258.02734375,1242.625,1814.5111607142858,1856.07421875,1655.921875
11,39.40300000000001,47.7,3.75,1263.255625,1264.71484375,1255.9375,1775.6415625,1832.53125,1761.78515625
12,42.80000000000001,47.4,35.7,1266.56171875,1266.68359375,1264.62890625,1711.4701171875,1716.8359375,1708.140625
13,39.28571428571429,48.95,0.0,1264.787388392857,1264.90234375,1264.59765625,1712.5409226190477,1717.28125,1691.24609375
14,37.41538461538463,45.95,8.725,1266.7515024038462,1266.8515625,1264.796875,1656.9064002403845,1714.40234375,1562.3984375
15,40.93981481481483,46.95,31.5,1265.0367476851852,1265.06640625,1264.765625,1729.884548611111,1750.55859375,1720.734375
16,44.655000000000015,49.7,38.95,1266.934375,1267.0546875,1264.99609375,1749.806640625,1762.01953125,1717.3671875
17,43.13750000000001,47.7,34.45,1264.9978515625,1265.015625,1264.96484375,1806.6537109375,1809.32421875,1802.71875
18,42.35227272727274,48.45,22.725,1266.8497869318182,1266.9609375,1264.91015625,1802.6209161931818,1805.5546875,1800.12890625
19,42.35113636363637,47.6,5.5,1264.920809659091,1265.1640625,1264.875,1797.9994673295455,1801.48046875,1794.8515625
20,25.511585365853662,49.95,0.0,1267.0427782012196,1267.12109375,1265.07421875,1816.6652057926829,1823.05078125,1794.88671875
21,44.05000000000001,46.95,39.2,1265.0769761029412,1265.09375,1265.0390625,1802.6155790441176,1805.0234375,1801.60546875
22,43.87976190476192,49.95,24.725,1266.9209449404761,1267.03515625,1264.984375,1802.9012276785713,1806.88671875,1800.375
23,45.02222222222223,47.95,41.5,1264.9830729166667,1265.00390625,1264.94921875,1800.677951388889,1803.1328125,1799.2578125
