Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,26.875000000000004,50.925,0.0,1057.1078657670455,1092.08203125,736.15625,2443.664950284091,3123.546875,2172.890625
2,42.546739130434794,49.925,29.35,1324.710258152174,1332.65625,1314.3359375,1486.9228940217392,1533.078125,1467.28515625
3,43.53333333333334,48.45,31.7,1357.5303819444443,1360.21875,1342.16015625,1307.626736111111,1344.484375,1297.46875
4,37.786904761904765,48.95,0.0,1491.064732142857,1500.875,1353.06640625,1034.9345238095239,1274.0625,923.93359375
5,38.546428571428585,48.925,0.0,1512.3699776785713,1513.0625,1511.0,951.8837425595239,966.5859375,880.48828125
6,44.066666666666684,47.45,36.45,1502.984592013889,1503.1953125,1502.90625,991.2378472222222,993.27734375,988.375
7,43.125000000000014,49.2,5.5,1502.6050575657894,1502.62890625,1502.57421875,955.3464226973684,961.0,951.015625
8,42.503947368421066,46.95,5.0,1502.6091694078948,1502.62890625,1502.57421875,957.796875,963.1796875,954.8359375
9,43.860526315789485,52.7,13.725,1503.1527549342106,1503.17578125,1503.12109375,900.057771381579,903.38671875,894.046875
10,43.8842105263158,47.95,15.725,1521.6408305921052,1523.05859375,1509.73828125,834.4144736842105,855.56640625,830.9609375
