Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,43.859482758620686,54.2,0.0,997.7995256696429,1053.56640625,718.2734375,2868.270926339286,3390.03515625,2760.22265625
2,42.71428571428573,54.7,0.0,1313.2284226190477,1315.88671875,1277.29296875,1749.178199404762,1813.65625,1671.296875
3,47.369444444444454,53.05,9.5,1324.8578559027778,1325.12890625,1324.25390625,1564.4307725694443,1592.4140625,1557.296875
4,46.492000000000004,53.975,16.5,1343.47671875,1346.29296875,1326.2421875,1394.30796875,1532.53515625,1380.64453125
5,46.31500000000001,51.725,24.975,1460.363671875,1474.50390625,1336.8828125,1208.6703125,1344.41015625,1190.63671875
6,38.8857142857143,52.975,0.0,1474.545386904762,1474.72265625,1474.4296875,1167.5658482142858,1176.16015625,1098.62890625
7,46.6763888888889,56.725,5.75,1474.6888020833333,1474.71484375,1474.66015625,1143.1024305555557,1144.96484375,1140.52734375
8,46.8796875,51.7,15.225,1474.679931640625,1474.69921875,1474.6484375,1091.394775390625,1092.9140625,1088.4140625
9,46.291176470588255,51.7,1.25,1483.1564797794117,1484.70703125,1474.65234375,990.0431985294117,1000.8984375,987.71484375
10,47.00555555555557,54.725,23.475,1488.4322916666667,1488.671875,1484.62109375,982.6427951388889,985.88671875,979.94921875
11,53.09107142857143,60.975,46.975,1488.601841517857,1488.62109375,1488.56640625,970.0295758928571,977.39453125,964.4921875
