Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,47.28875000000001,53.175,27.45,1111.884375,1156.4453125,820.59375,2517.9033203125,3069.53515625,2435.55859375
2,49.152941176470605,51.95,42.95,1409.2520680147059,1416.21875,1382.13671875,1404.8062959558824,1500.75,1383.0234375
3,47.38088235294119,53.725,8.75,1441.7732077205883,1445.796875,1431.71875,1200.80078125,1218.09765625,1192.54296875
4,47.64736842105263,54.975,7.25,1556.10546875,1594.4921875,1445.31640625,1012.7125822368421,1174.73828125,922.01953125
5,26.337837837837846,54.075,0.0,1600.015308277027,1603.02734375,1594.7265625,849.6777871621622,911.90625,722.9609375
6,43.87738095238095,55.95,0.0,1603.040550595238,1606.98828125,1600.98828125,827.8048735119048,853.48828125,755.01171875
7,46.96447368421054,53.975,3.5,1617.4893092105262,1617.6171875,1615.5546875,808.157072368421,826.78515625,803.34765625
8,48.316666666666684,53.7,24.225,1603.5883246527778,1603.6171875,1603.546875,826.2686631944445,828.3515625,823.140625
9,49.358333333333334,54.2,35.725,1607.6338975694443,1608.32421875,1604.2578125,780.2391493055555,783.8515625,776.8671875
10,22.83076923076923,52.475,0.0,1616.7523036858975,1617.0859375,1605.8359375,789.728766025641,835.0078125,744.12890625
11,46.240909090909106,53.475,7.5,1626.244140625,1628.64453125,1617.015625,793.3494318181819,817.10546875,780.77734375
12,47.69125000000001,64.15,31.225,1625.736328125,1625.76171875,1625.69921875,732.191796875,741.88671875,724.83203125
13,45.81190476190478,52.45,9.75,1598.9825148809523,1599.18359375,1596.9140625,726.8683035714286,733.85546875,721.22265625
14,44.48333333333334,54.45,12.975,1597.2916666666667,1597.30859375,1597.24609375,695.9627604166667,705.6171875,690.55859375
15,43.959375000000016,51.7,4.5,1588.2353940217392,1588.35546875,1586.28515625,690.16015625,699.99609375,684.60546875
