Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,39.96532258064516,48.925,22.975,1037.8714717741937,1089.6640625,708.86328125,1723.7253024193549,2281.94921875,1630.1875
2,40.89375000000001,57.175,5.75,1314.5853949652778,1316.5703125,1301.30078125,690.0336371527778,721.15625,674.25
3,42.16875000000001,47.175,23.975,1346.9248046875,1353.13671875,1326.06640625,740.0652669270834,780.31640625,720.765625
4,21.98809523809524,50.925,0.0,1423.452659970238,1463.45703125,1343.90625,737.7208891369048,874.7265625,680.5546875
5,36.69642857142858,49.45,22.475,1465.0860770089287,1470.46484375,1451.6484375,716.9069475446429,843.546875,670.41796875
6,29.26104651162792,53.4,0.0,1465.5675872093022,1465.8203125,1465.29296875,721.7227470930233,747.4921875,637.171875
7,44.284782608695664,51.875,10.975,1465.274116847826,1465.296875,1465.2421875,714.9344429347826,717.234375,712.984375
8,43.18095238095239,48.45,5.0,1465.2901785714287,1465.3125,1465.2578125,674.3558407738095,678.13671875,670.94921875
9,42.755952380952394,46.95,4.0,1466.5478050595239,1467.79296875,1465.75390625,619.2274925595239,624.578125,610.4765625
10,43.39404761904763,47.95,9.5,1484.8478422619048,1487.3828125,1472.09765625,640.1802455357143,662.7109375,635.60546875
11,42.62291666666668,49.95,21.975,1475.0813802083333,1476.109375,1468.01953125,663.9853515625,682.68359375,659.34765625
12,43.150000000000006,49.2,6.0,1483.042578125,1484.9453125,1482.90625,603.9455078125,608.8984375,599.53125
13,44.083333333333336,47.95,30.225,1463.076450892857,1463.21484375,1462.91015625,596.4529389880952,600.4296875,592.5390625
14,43.71666666666668,48.7,5.5,1457.962611607143,1457.9921875,1457.9296875,613.8277529761905,622.953125,607.81640625
15,43.63809523809524,49.45,0.25,1459.568824404762,1459.58984375,1459.53515625,568.936755952381,571.609375,565.171875
16,43.63409090909092,51.95,1.25,1458.7848011363637,1460.6875,1458.65625,592.9016335227273,596.40625,589.33203125
17,44.42604166666667,50.275,24.225,1458.6481119791667,1458.66796875,1458.61328125,599.70166015625,605.32421875,595.171875
18,42.82678571428572,50.275,28.7,1459.0142299107142,1459.03125,1458.98046875,600.2512555803571,604.30859375,596.40234375
19,41.920000000000016,46.7,27.7,1458.8028125,1458.828125,1458.7734375,599.56453125,602.1328125,597.0859375
20,42.15595238095239,53.425,31.225,1458.9510788690477,1458.97265625,1458.91796875,584.4177827380952,586.87109375,580.64453125
21,41.96250000000001,47.2,23.725,1458.90546875,1458.92578125,1458.87109375,573.6396484375,577.1015625,569.18359375
22,25.076785714285723,46.45,0.0,1458.8537016369048,1458.8828125,1458.83203125,533.0945870535714,567.2734375,455.3125
23,41.411458333333336,49.2,12.725,1459.9576822916667,1461.88671875,1459.83984375,570.6798502604166,574.97265625,566.74609375
24,42.17857142857144,48.875,8.0,1459.825706845238,1459.84765625,1459.79296875,563.51953125,566.54296875,561.1640625
25,41.85543478260871,50.425,5.5,1459.5365149456522,1459.55078125,1459.50390625,566.5604619565217,570.97265625,561.82421875
26,41.97375000000001,47.95,19.5,1459.43671875,1461.1953125,1459.1953125,532.829296875,538.53515625,528.98828125
27,27.17254901960785,55.675,7.825,1421.2306985294117,1423.1171875,1421.1171875,532.1691176470588,547.234375,465.78125
28,39.49435483870969,52.2,7.0,1364.7836441532259,1364.8203125,1364.75390625,389.80972782258067,453.00390625,366.9609375
29,40.80172413793105,51.925,26.2,1360.6305226293102,1360.66796875,1360.59765625,428.3582974137931,449.90234375,418.625
30,41.45161290322582,50.2,25.025,1305.3572328629032,1358.8359375,1283.1796875,599.0491431451613,619.70703125,548.734375
31,40.39485294117648,57.175,0.5,1361.0662913602941,1425.46484375,1359.0859375,386.6233915441176,397.26953125,307.98046875
32,43.29326923076925,53.675,23.65,1359.7430889423076,1359.8671875,1359.62890625,580.3383413461538,584.59375,574.53515625
33,41.131451612903234,53.675,22.475,1360.746849798387,1360.90234375,1360.578125,372.1735131048387,390.359375,344.9140625
34,43.31416666666669,54.425,25.075,1360.956275201613,1360.98828125,1360.93359375,462.3189264112903,475.12890625,437.70703125
35,35.714583333333344,59.925,16.225,1360.940212673611,1362.8984375,1360.8515625,523.1690538194445,581.14453125,479.3671875
36,42.98365384615386,50.2,24.725,1360.8443509615386,1360.8671875,1360.8125,523.1150841346154,524.62890625,520.1640625
37,26.54673913043479,45.2,0.0,1360.9250868055556,1361.1015625,1360.80078125,382.13324652777777,504.15234375,125.72265625
38,26.314880952380957,52.7,0.0,1323.624534970238,1323.7421875,1323.42578125,483.7588355654762,527.23828125,394.69140625
39,44.672727272727286,48.975,36.2,1322.853515625,1323.0625,1322.7734375,418.7991832386364,421.25390625,416.07421875
40,41.87608695652176,48.45,0.0,1330.1079545454545,1330.15625,1330.0,541.9957386363636,643.20703125,528.43359375
