Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,34.18913043478261,47.45,0.0,1054.1171875,1087.98046875,759.28125,2642.1776494565215,3237.796875,2330.81640625
2,42.94473684210528,48.45,1.0,1335.031032986111,1345.375,1305.3046875,1637.750217013889,1700.0390625,1618.82421875
3,34.33709677419355,47.7,13.375,1370.9373739919354,1374.46484375,1348.15625,1436.581527217742,1499.9453125,1386.4765625
4,40.41527777777779,45.95,3.0,1411.375,1421.84765625,1373.5703125,1216.2884114583333,1335.921875,1161.1171875
5,34.23571428571429,46.7,0.0,1515.7940848214287,1522.77734375,1418.58984375,1047.3709077380952,1185.21484375,974.44921875
6,37.658333333333346,47.95,0.0,1525.977306547619,1529.921875,1523.921875,985.6670386904761,1000.01171875,954.16796875
7,43.05588235294118,47.95,28.45,1529.4393382352941,1529.69921875,1525.63671875,955.1852022058823,972.34375,951.55859375
8,42.66323529411766,48.95,8.5,1527.6599264705883,1529.62109375,1525.62109375,894.5153952205883,896.7734375,892.59765625
9,41.10416666666667,47.425,30.7,1531.1848958333333,1536.296875,1526.26171875,883.2282986111111,900.88671875,857.15625
10,44.720312500000006,48.2,35.475,1540.69921875,1541.46875,1532.484375,841.52392578125,847.2890625,835.99609375
