Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.892241379310356,56.175,12.75,1062.2342403017242,1118.68359375,742.24609375,2593.6050646551726,3192.0390625,2450.44921875
2,44.09051724137931,60.2,19.475,1331.338766163793,1331.85546875,1329.78515625,1533.6691810344828,1555.77734375,1524.41796875
3,46.28571428571429,51.95,34.775,1344.4907670454545,1346.44921875,1342.44921875,1449.4165482954545,1479.58203125,1440.77734375
4,47.12727272727273,51.45,31.725,1371.561612215909,1374.94140625,1342.875,1328.2107599431818,1421.5078125,1271.421875
5,27.166025641025644,56.2,0.0,1546.862580128205,1553.78125,1424.33203125,1016.5270432692307,1170.45703125,958.84375
6,44.519565217391325,56.7,12.75,1504.012398097826,1505.85546875,1503.85546875,1070.5925611413043,1080.5859375,1058.06640625
7,45.51250000000001,53.95,7.25,1505.9146875,1506.01953125,1503.94921875,1024.718125,1034.3515625,1020.1875
8,25.451923076923087,53.45,0.0,1500.7696314102564,1500.81640625,1500.74609375,993.1036658653846,1028.20703125,882.05859375
9,46.300925925925924,56.375,8.25,1501.0105613425926,1504.203125,1494.1640625,961.9775752314815,967.8515625,959.87109375
10,48.998750000000015,56.725,40.25,1522.94375,1533.046875,1519.0078125,948.196875,953.109375,940.046875
11,50.62812500000002,60.95,19.475,1531.720703125,1533.76953125,1528.3515625,906.77197265625,910.8984375,905.06640625
12,47.717857142857135,60.025,27.25,1518.303989955357,1518.34375,1518.26953125,894.2308872767857,900.80078125,891.984375
13,44.63263888888889,59.45,4.0,1448.7012803819443,1450.97265625,1446.609375,928.4424913194445,937.1640625,922.33984375
14,48.3034090909091,53.45,29.725,1448.423828125,1448.58203125,1447.14453125,915.5008877840909,924.015625,859.78125
15,46.852173913043494,56.2,32.725,1450.5787760416667,1450.80078125,1448.6796875,909.3219401041666,913.7421875,905.05078125
