Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,36.38522727272728,48.7,0.0,1037.213955965909,1070.69921875,743.97265625,2692.359552556818,3269.9765625,2459.6171875
2,43.66944444444445,47.45,17.975,1307.075954861111,1307.87890625,1293.7890625,1660.44140625,1715.14453125,1650.13671875
3,37.06785714285715,49.675,0.0,1347.885044642857,1353.03125,1312.984375,1461.2615327380952,1522.9453125,1410.76953125
4,44.58970588235295,47.2,39.0,1424.328125,1488.6875,1348.49609375,1265.2258731617646,1436.73828125,1170.20703125
5,38.63333333333334,47.45,0.0,1502.9386160714287,1506.7578125,1490.5234375,1120.02734375,1160.3984375,1112.9765625
6,44.952941176470596,48.475,22.475,1504.7024356617646,1504.98046875,1502.7421875,1092.0737591911766,1102.96484375,1086.09765625
7,36.72142857142858,49.2,7.75,1515.064174107143,1517.07421875,1513.02734375,1067.013206845238,1079.29296875,1062.046875
8,44.32500000000002,50.2,21.975,1514.9989149305557,1515.1328125,1513.0703125,1041.3368055555557,1043.78125,1033.9609375
9,43.89558823529413,47.95,15.725,1515.0121783088234,1515.15234375,1513.09375,995.9503676470588,1002.578125,993.4765625
10,38.05476190476192,47.45,0.0,1526.482700892857,1527.5234375,1512.2578125,998.4142485119048,1017.83984375,953.13671875
11,22.080232558139542,49.05,0.0,1526.3304869186047,1527.43359375,1525.37109375,960.812863372093,996.65625,925.44140625
12,42.78235294117648,48.925,6.75,1528.0935202205883,1528.234375,1526.171875,876.8683363970588,885.07421875,872.56640625
13,43.29605263157896,47.45,9.0,1528.219572368421,1530.30078125,1526.078125,897.038240131579,906.5859375,893.12109375
14,44.484210526315806,48.2,35.2,1527.4239309210527,1527.5546875,1525.48828125,884.9409950657895,894.6015625,879.01953125
15,44.20000000000002,48.45,32.7,1528.200954861111,1528.33203125,1526.2734375,870.7749565972222,877.1328125,867.55859375
16,39.47619047619048,47.7,0.0,1527.2935267857142,1529.4921875,1525.44921875,876.0290178571429,882.1796875,837.54296875
17,39.73809523809525,48.225,0.0,1528.181361607143,1530.2890625,1526.2421875,853.9207589285714,863.85546875,811.9140625
18,42.54250000000001,48.2,10.725,1527.8578125,1527.98046875,1525.91796875,855.8740234375,860.5546875,852.11328125
19,44.33333333333334,49.2,39.45,1527.216796875,1527.3515625,1525.2890625,823.0731336805555,829.90625,819.98828125
20,36.89166666666667,47.2,0.0,1528.0111607142858,1528.421875,1526.35546875,853.0143229166666,881.34765625,804.265625
21,43.09736842105264,47.7,19.225,1530.6118421052631,1532.6171875,1528.57421875,869.5010279605264,873.8984375,865.65234375
22,42.23157894736844,48.45,17.475,1529.849300986842,1531.85546875,1527.8125,835.4895148026316,840.23828125,831.2734375
23,42.81973684210528,48.2,12.975,1529.8760279605262,1531.8828125,1527.8359375,830.164884868421,832.59375,827.37109375
24,44.44305555555557,47.95,37.45,1529.7723524305557,1529.91015625,1527.84375,844.3409288194445,853.56640625,841.18359375
25,37.82142857142858,47.5,0.0,1530.2176339285713,1530.625,1528.5625,840.9388020833334,853.75,801.453125
