Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.59761904761906,48.95,4.75,1075.5357142857142,1123.49609375,800.90234375,2554.9123883928573,3089.09765625,2454.13671875
2,44.64411764705883,47.95,35.225,1397.6447610294117,1400.4921875,1366.41015625,1424.8566176470588,1512.8515625,1407.96484375
3,45.05588235294118,48.45,26.975,1390.3260569852941,1394.5625,1370.5234375,1324.6187959558824,1327.58203125,1320.921875
4,42.6138888888889,47.7,8.75,1423.5492621527778,1428.796875,1394.53515625,1285.1510416666667,1326.1875,1274.046875
5,44.14411764705883,47.95,30.475,1538.5852481617646,1546.96875,1428.75390625,1054.9464613970588,1270.3046875,1036.03125
6,44.19861111111112,46.7,34.7,1547.943576388889,1548.15625,1547.87109375,1010.9876302083334,1014.2421875,1009.6328125
7,43.452941176470596,47.2,36.7,1557.8494944852941,1557.87109375,1557.81640625,963.2192095588235,969.0390625,957.37109375
8,42.94264705882354,47.95,19.725,1555.1424632352941,1555.1640625,1555.109375,941.7339154411765,944.7734375,937.9296875
9,35.54047619047619,49.45,0.0,1563.9410342261904,1564.2734375,1557.734375,871.6873139880952,883.55078125,816.7578125
10,42.58529411764707,48.2,7.25,1562.6608455882354,1562.9375,1561.484375,857.1364889705883,866.74609375,851.5234375
11,43.138095238095254,48.2,16.475,1572.7896205357142,1573.57421875,1565.5234375,843.8816964285714,854.80859375,840.08203125
12,39.91190476190478,48.7,0.0,1573.507068452381,1573.53125,1573.4765625,744.3932291666666,759.44921875,683.6875
13,44.07361111111113,49.45,24.975,1577.9878472222222,1578.1015625,1577.796875,744.0301649305555,746.25390625,739.0390625
14,44.341176470588245,46.7,40.45,1578.0448069852941,1578.06640625,1578.01171875,736.9797794117648,739.96484375,734.734375
15,43.7779411764706,47.45,14.975,1577.9786305147059,1578.0,1577.9453125,731.9680606617648,734.0703125,729.84765625
16,43.33593750000001,48.7,4.0,1577.9443359375,1577.96484375,1577.91015625,726.7314453125,730.68359375,724.7734375
17,44.35588235294119,48.2,29.475,1577.8984375,1577.9140625,1577.8671875,714.6240808823529,718.87109375,713.26953125
18,45.91176470588236,48.7,34.95,1577.8690257352941,1577.890625,1577.8359375,725.1123621323529,728.18359375,716.828125
19,43.872058823529414,48.425,11.475,1577.8396139705883,1577.859375,1577.8046875,681.9067095588235,684.87109375,680.39453125
20,43.545588235294126,47.95,8.5,1577.8138786764705,1577.859375,1577.70703125,677.4653033088235,684.2109375,674.59375
21,44.1514705882353,47.95,22.975,1578.0085018382354,1578.0234375,1577.9765625,678.4733455882352,680.3203125,674.203125
22,44.69705882352942,49.95,34.7,1569.3377757352941,1569.359375,1569.3046875,647.8407628676471,650.4609375,637.546875
23,44.41029411764707,48.225,22.475,1569.3099724264705,1569.33203125,1569.27734375,630.8253676470588,631.40234375,629.1796875
24,44.82656250000001,48.2,27.7,1569.26904296875,1569.2890625,1569.234375,633.34375,638.52734375,630.3125
25,33.734523809523814,47.875,0.0,1576.466331845238,1576.5,1576.41015625,633.5186011904761,650.30078125,567.8203125
