Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,23.86420454545455,49.45,0.0,949.9424715909091,976.5546875,645.8203125,2999.7486683238635,3624.43359375,2916.8046875
2,44.985294117647065,48.7,38.45,1076.606387867647,1085.8203125,999.64453125,2559.389705882353,2659.296875,2546.91796875
3,44.89880952380953,49.2,26.225,1097.9864211309523,1098.05078125,1097.60546875,2373.9626116071427,2412.5625,2365.25
4,22.998170731707322,49.675,0.0,1188.6066120426829,1213.51953125,1104.73046875,2106.6810213414633,2329.703125,2069.0625
5,44.236111111111114,48.675,21.225,1214.9186197916667,1218.62109375,1196.3828125,2053.4880642361113,2076.91015625,2047.69921875
6,41.35,49.45,0.0,1244.1439732142858,1244.94921875,1232.421875,2017.186011904762,2037.30859375,2012.61328125
7,45.94473684210527,49.125,42.675,1242.9590871710527,1242.98046875,1242.92578125,2013.868009868421,2017.84375,2010.9453125
8,40.96785714285715,49.0,0.0,1244.810267857143,1244.9296875,1242.87109375,2010.9140625,2018.4921875,2007.59375
9,44.193181818181834,49.925,34.45,1242.9904119318182,1243.02734375,1242.84765625,1945.4401633522727,1951.953125,1941.68359375
10,39.40000000000001,46.7,0.0,1245.0308779761904,1245.1796875,1242.96484375,1931.161830357143,1948.41015625,1924.703125
11,22.137790697674426,47.45,0.0,1258.2427325581396,1258.8203125,1249.8515625,1903.4037063953488,1924.09765625,1898.82421875
12,43.38906250000001,47.95,28.475,1246.61865234375,1246.76171875,1244.7109375,1843.14306640625,1851.296875,1838.515625
13,43.04342105263159,48.2,12.0,1251.8433388157894,1252.0078125,1251.5,1834.3059210526317,1839.41015625,1830.9375
14,44.169444444444444,48.425,33.225,1253.82421875,1253.953125,1251.90234375,1838.021701388889,1843.421875,1834.41015625
15,41.58260869565219,49.45,16.475,1259.7041440217392,1259.76171875,1258.91796875,1828.6876698369565,1834.4921875,1823.984375
16,35.635714285714286,47.7,0.0,1261.5877976190477,1261.7109375,1259.65625,1827.2700892857142,1830.13671875,1824.69140625
17,29.601829268292686,48.45,0.0,1259.653125,1259.67578125,1259.61328125,1812.0943359375,1827.40625,1755.30859375
