Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,36.01300000000001,48.45,0.0,999.9725,1071.34375,712.8828125,2322.56859375,2900.84765625,2140.109375
2,41.23055555555556,46.45,23.475,1316.9815538194443,1319.6953125,1290.578125,1171.562717013889,1228.61328125,1166.20703125
3,41.95138888888889,45.95,37.4,1347.662326388889,1354.7421875,1328.41015625,931.2055121527778,986.1328125,915.09375
4,20.0719512195122,48.7,0.0,1500.7138910060976,1508.18359375,1354.5703125,688.385194359756,1000.44921875,577.96484375
5,43.06911764705883,47.2,37.2,1508.4402573529412,1510.40234375,1506.40234375,711.1585477941177,733.1640625,704.40625
6,35.59166666666667,43.4,0.25,1499.4378720238096,1499.60546875,1499.390625,671.2728794642857,733.21875,580.05859375
7,42.372321428571446,51.675,23.3,1451.7066127232142,1452.015625,1449.6640625,636.2901785714286,642.90625,624.10546875
8,36.380921052631585,50.95,5.5,1518.0991981907894,1518.1328125,1518.02734375,631.5874794407895,823.2265625,620.1796875
9,26.959375000000005,44.175,0.0,1449.598046875,1451.1953125,1449.1953125,787.8583984375,857.12890625,628.43359375
10,38.164285714285725,53.925,20.975,1459.6715029761904,1461.76171875,1456.99609375,668.2671130952381,739.5859375,517.0859375
11,41.295454545454554,50.4,24.525,1473.3503196022727,1475.6640625,1450.359375,585.1344105113636,689.2578125,562.40625
12,41.68333333333333,47.425,26.225,1402.7842881944443,1404.69140625,1402.6328125,695.9333767361111,724.98046875,688.05859375
13,41.404166666666676,49.2,20.475,1404.5305989583333,1404.7734375,1402.4609375,653.2788628472222,690.42578125,513.8203125
14,43.67777777777779,47.45,29.875,1417.09375,1417.12109375,1417.05078125,625.4303385416666,642.1015625,621.5859375
15,36.17261904761905,46.45,0.0,1407.642857142857,1407.8046875,1404.98828125,547.6774553571429,593.94921875,509.58984375
16,43.14880952380954,47.45,35.95,1405.4622395833333,1405.48828125,1405.42578125,635.4693080357143,643.28125,627.0390625
17,40.905952380952385,48.45,12.225,1422.2849702380952,1422.40234375,1420.34375,740.6755952380952,785.31640625,659.05078125
18,43.226315789473695,46.95,36.2,1424.3986430921052,1427.2578125,1419.3984375,796.4072779605264,803.26171875,793.7421875
19,38.14047619047621,49.2,0.0,1428.416294642857,1428.6015625,1428.34765625,773.885974702381,784.83203125,703.78125
20,33.62500000000001,47.7,14.05,1430.2005813953488,1430.28125,1428.2109375,708.7878815406976,736.015625,693.06640625
21,39.84659090909092,49.45,0.0,1423.9527529761904,1425.82421875,1423.82421875,711.7697172619048,717.92578125,704.76953125
22,36.79166666666668,48.075,0.0,1423.2075892857142,1425.0390625,1422.98828125,706.4246651785714,716.48046875,640.35546875
23,41.16363636363638,48.675,9.975,1424.3469460227273,1424.546875,1422.26953125,700.1526988636364,708.59375,646.1953125
24,41.04868421052632,51.925,6.5,1422.9276315789473,1422.953125,1422.890625,701.450041118421,705.22265625,699.84765625
25,36.26785714285715,51.7,0.0,1424.9107142857142,1425.12109375,1422.80859375,699.8580729166666,715.6953125,623.3984375
