Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.36904761904763,47.7,22.975,1086.3236607142858,1127.0703125,806.8203125,2553.8703497023807,3095.33984375,2468.83203125
2,39.492857142857154,48.2,0.0,1397.3020833333333,1400.00390625,1361.6953125,1446.142113095238,1553.49609375,1366.1171875
3,43.869736842105276,49.2,11.725,1431.2016858552631,1439.0859375,1408.8203125,1281.5744243421052,1313.38671875,1273.34375
4,37.28333333333334,48.45,13.725,1476.8783482142858,1481.87109375,1438.03515625,1088.8565848214287,1255.0859375,1074.80859375
5,44.00972222222223,47.95,15.475,1529.5325520833333,1536.1328125,1447.890625,1033.9186197916667,1118.57421875,1020.48046875
6,44.45000000000001,48.2,22.475,1562.1714154411766,1566.55859375,1533.625,965.8835018382352,995.7890625,961.14453125
7,44.73088235294119,47.7,35.7,1563.8315716911766,1564.1171875,1561.8046875,952.9765625,958.37109375,950.8046875
8,43.268421052631595,48.925,0.25,1563.6837993421052,1565.5859375,1561.5390625,922.9997944078947,925.88671875,920.61328125
9,44.029166666666676,49.2,14.975,1563.0245225694443,1563.16015625,1561.09765625,891.1343315972222,901.21484375,886.1640625
10,45.11617647058824,50.7,36.7,1602.8929227941176,1603.046875,1600.7734375,835.9786305147059,838.890625,834.0
11,43.58947368421054,48.2,25.075,1583.5092516447369,1603.421875,1581.01171875,850.5999177631579,855.00390625,838.28125
12,44.8514705882353,47.45,39.95,1612.3343290441176,1612.48046875,1610.4140625,748.3579963235294,761.82421875,737.30859375
13,44.448437500000004,48.2,28.7,1580.94970703125,1581.15234375,1578.921875,767.346923828125,773.9921875,761.515625
14,43.787500000000016,51.7,1.0,1581.1224609375,1583.12109375,1579.0859375,766.6833984375,768.890625,763.28515625
15,39.19166666666668,49.125,0.0,1580.65625,1581.0625,1579.0,747.9981398809524,753.12890625,746.97265625
16,43.95555555555556,48.475,9.0,1580.9654947916667,1581.1015625,1579.03515625,736.4420572916666,741.19140625,733.03125
17,45.59868421052633,49.2,40.95,1580.9409950657894,1581.06640625,1579.0078125,721.60546875,735.47265625,676.5703125
18,43.29342105263159,48.225,11.25,1580.8982319078948,1581.02734375,1578.96484375,731.66015625,737.17578125,726.39453125
19,45.08611111111112,49.7,33.7,1580.8526475694443,1580.98828125,1578.92578125,713.546875,716.21484375,708.9453125
20,45.23055555555556,49.2,37.95,1581.0247395833333,1581.15625,1579.09765625,734.6963975694445,740.36328125,728.07421875
21,45.360526315789485,49.45,39.7,1580.9817023026317,1581.109375,1579.046875,709.6926398026316,715.8125,698.9375
22,44.0263157894737,49.45,17.975,1580.9377055921052,1581.0703125,1579.0078125,671.8840460526316,678.34375,667.34765625
23,45.05750000000001,48.2,24.975,1580.9185546875,1581.04296875,1578.98046875,612.3951171875,623.55078125,607.78125
24,44.52763157894737,49.95,21.225,1573.1642680921052,1573.29296875,1571.22265625,675.6196546052631,684.2734375,669.48046875
25,45.347222222222236,47.95,41.7,1573.1664496527778,1573.30078125,1571.23046875,673.982421875,678.0859375,670.34765625
