Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,38.432608695652185,47.45,0.0,1082.8237092391305,1126.984375,804.61328125,2544.4784307065215,3091.05078125,2347.890625
2,43.679166666666674,49.2,12.75,1398.709201388889,1404.83984375,1363.77734375,1442.5846354166667,1516.921875,1429.03515625
3,43.868055555555564,50.45,23.975,1396.3971354166667,1398.671875,1372.3515625,1355.5638020833333,1409.25390625,1337.0625
4,36.11309523809525,49.475,0.0,1501.821056547619,1547.5078125,1403.6328125,1169.3216145833333,1309.6015625,1056.76953125
5,37.55357142857144,47.45,0.0,1549.029761904762,1551.5234375,1545.47265625,993.0690104166666,1088.79296875,915.58984375
6,44.452941176470596,48.325,33.95,1551.4653033088234,1551.78125,1549.5,878.3141084558823,888.62109375,876.171875
7,35.62380952380953,47.2,0.0,1552.2715773809523,1552.77734375,1550.7109375,892.1497395833334,913.6953125,792.39453125
8,45.23088235294119,49.7,40.7,1552.5953584558824,1552.734375,1550.671875,830.0751378676471,839.08203125,824.84375
9,43.985294117647065,47.2,21.225,1556.3237591911766,1556.46875,1554.40625,759.6636029411765,761.59765625,757.60546875
10,43.74705882352942,48.95,6.5,1563.0659466911766,1563.86328125,1550.6171875,745.7658547794117,763.42578125,739.859375
11,37.797727272727286,47.7,0.0,1574.701171875,1577.78125,1565.52734375,736.5923295454545,755.36328125,687.21875
12,36.111904761904775,48.45,0.0,1578.5459449404761,1579.0546875,1576.98828125,659.4720982142857,680.6875,600.0390625
13,45.20781250000001,47.7,40.95,1579.03466796875,1579.24609375,1576.99609375,678.6689453125,685.37109375,670.5234375
14,39.03095238095239,47.95,0.0,1579.0260416666667,1581.21484375,1577.1796875,640.1341145833334,642.69140625,632.3046875
15,44.98375,50.175,34.95,1567.98984375,1568.125,1566.03125,655.0748046875,657.99609375,652.2265625
16,44.457894736842114,49.175,19.475,1563.9712171052631,1564.1015625,1562.03125,659.6346628289474,664.7890625,657.37109375
17,44.962500000000006,49.2,37.975,1563.10859375,1563.23828125,1561.16015625,667.4677734375,675.7265625,660.47265625
18,41.03690476190478,48.625,0.0,1565.5967261904761,1565.83984375,1563.6015625,660.5833333333334,667.21875,658.40625
19,44.867105263157896,48.675,37.95,1558.8168174342106,1558.9453125,1556.87890625,669.6159539473684,679.62890625,604.24609375
20,39.40000000000001,48.7,0.0,1567.6385788690477,1569.8359375,1565.79296875,653.8316592261905,663.140625,590.96875
21,38.86309523809525,48.45,0.0,1573.4220610119048,1573.828125,1571.765625,634.0167410714286,651.640625,579.09375
22,39.50714285714287,48.2,0.0,1567.4825148809523,1567.796875,1565.7109375,657.8043154761905,671.515625,587.55078125
23,45.21842105263159,48.45,30.225,1567.6361019736842,1567.765625,1565.69921875,645.5590049342105,649.6640625,641.8515625
24,43.00789473684212,50.45,5.5,1556.5935444078948,1558.6015625,1554.5546875,659.4728618421053,666.8671875,655.328125
25,37.51547619047621,48.95,0.0,1567.2637648809523,1567.671875,1565.60546875,630.6532738095239,640.140625,581.6640625
