Round,Accuracy,F1 Score,Round Duration (s),Confusion Matrix,Precision,Recall,Support
1,0.4167,0.3595,31.83,"[90, 10, 165, 35]",0.6362,0.4167,300
2,0.3333,0.1667,26.39,"[100, 0, 200, 0]",0.1111,0.3333,300
