Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.76000000000001,47.45,17.475,1082.02421875,1124.98828125,801.34765625,2518.8400390625,3066.15234375,2426.0859375
2,42.99861111111112,48.2,15.5,1380.420138888889,1382.1015625,1359.26171875,1425.2942708333333,1494.234375,1408.78515625
3,44.23823529411766,49.2,17.475,1384.8053768382354,1394.58203125,1348.51953125,1305.3685661764705,1369.6015625,1288.296875
4,36.545238095238105,49.975,0.0,1498.466331845238,1522.13671875,1389.96875,1054.779761904762,1278.63671875,942.0625
5,44.95000000000001,49.95,28.475,1546.4875919117646,1549.8046875,1525.73828125,952.8589154411765,991.015625,928.51953125
6,43.4388888888889,48.95,2.0,1555.687282986111,1557.9453125,1551.71875,939.1013454861111,949.171875,935.49609375
7,39.63452380952382,47.925,0.0,1555.5697544642858,1555.87890625,1553.81640625,917.0520833333334,931.27734375,846.4765625
8,43.658333333333346,47.95,20.225,1552.392795138889,1552.640625,1548.57421875,926.6950954861111,933.4296875,920.796875
9,43.89705882352942,46.95,26.725,1553.7909007352941,1553.93359375,1551.87109375,861.6948529411765,870.27734375,857.73046875
10,35.805952380952384,49.2,0.0,1559.3271949404761,1559.9296875,1555.86328125,826.362537202381,860.796875,760.65625
11,43.432894736842115,49.7,19.25,1562.2693256578948,1564.23046875,1555.0078125,817.913240131579,837.66015625,812.0234375
12,36.938095238095244,48.7,0.0,1568.5771949404761,1571.078125,1562.76171875,715.5455729166666,735.4375,648.6328125
13,43.53333333333333,47.925,11.75,1567.2962239583333,1567.49609375,1565.25390625,708.4186197916666,719.5078125,703.01953125
14,35.391666666666666,50.2,0.0,1561.5857514880952,1562.1796875,1558.12109375,737.7228422619048,757.828125,668.13671875
15,33.564285714285724,49.2,0.0,1566.8377976190477,1567.43359375,1565.375,708.7552083333334,728.92578125,646.25
16,44.360937500000006,47.7,28.725,1568.9052734375,1569.17578125,1565.109375,720.688720703125,737.05859375,705.828125
17,45.223684210526315,48.7,29.475,1566.2674753289473,1566.39453125,1564.3359375,705.0526315789474,710.50390625,701.44140625
18,43.26250000000001,56.65,0.75,1569.0078125,1571.10546875,1565.0703125,743.5521484375,752.41015625,739.76171875
19,44.62763157894738,47.45,31.475,1566.2744654605262,1566.3984375,1564.33984375,718.4866365131579,726.14453125,713.3515625
20,44.40789473684212,48.95,5.0,1565.0497532894738,1565.28125,1561.22265625,700.9152960526316,704.515625,698.26171875
21,45.161111111111126,49.45,32.725,1566.375,1566.5078125,1564.44921875,659.6423611111111,669.3046875,655.95703125
22,44.36125000000001,47.95,38.7,1561.9916015625,1562.21484375,1558.15234375,679.2935546875,685.99609375,660.953125
23,44.23421052631579,47.425,19.475,1566.3881578947369,1566.515625,1564.45703125,685.7633634868421,695.703125,684.07421875
24,43.822368421052644,49.2,1.5,1562.8490953947369,1564.94921875,1558.9140625,670.0168585526316,682.28125,665.91796875
25,43.83333333333334,48.45,18.975,1567.162109375,1567.328125,1565.1953125,652.7406684027778,663.75390625,644.95703125
