Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,35.233928571428585,45.95,0.25,1097.2818080357142,1147.73828125,813.421875,2296.9959542410716,2813.70703125,2169.11328125
2,34.89166666666667,49.7,0.0,1393.7239583333333,1404.44921875,1377.35546875,1163.3463541666667,1242.69140625,1000.43359375
3,34.292857142857144,46.7,0.0,1443.7842261904761,1453.94140625,1421.63671875,971.987537202381,1035.1484375,893.1484375
4,45.729687500000004,49.0,40.7,1490.141357421875,1575.53515625,1451.46484375,740.003662109375,913.26171875,646.765625
5,37.03333333333334,47.475,0.0,1576.486607142857,1578.78515625,1558.73046875,628.676525297619,672.12890625,566.40234375
6,33.97261904761905,48.45,0.0,1582.6363467261904,1584.7109375,1576.7109375,611.4004836309524,626.66796875,550.7890625
7,43.51125000000001,49.45,31.7,1581.0751953125,1581.19140625,1579.140625,683.1046875,697.390625,624.5703125
8,42.27083333333334,48.2,18.225,1579.978732638889,1581.8828125,1579.828125,629.6297743055555,634.8203125,604.6328125
9,34.103571428571435,48.7,0.0,1575.5377604166667,1575.66015625,1573.6015625,564.4613095238095,581.734375,484.6953125
10,21.83414634146342,46.7,0.0,1577.4949776785713,1577.703125,1570.39453125,568.4555431547619,610.1796875,486.6796875
11,21.51918604651163,47.975,0.0,1586.2871547965117,1587.2265625,1578.01953125,521.9539425872093,593.90234375,389.28515625
