Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.70555555555556,48.425,5.75,1026.382595486111,1063.48046875,749.2265625,2766.5427517361113,3295.56640625,2689.05859375
2,38.20476190476192,49.875,0.0,1322.1620163690477,1325.23828125,1289.1484375,1664.384486607143,1734.76953125,1609.09375
3,44.15,47.15,20.975,1349.0834099264705,1354.16015625,1332.1015625,1508.5232077205883,1550.83984375,1496.45703125
4,45.1013888888889,48.7,33.95,1491.4466145833333,1503.10546875,1357.01171875,1276.2256944444443,1458.25390625,1176.35546875
5,44.02083333333334,47.95,28.725,1506.5438368055557,1509.10546875,1503.05859375,1114.4917534722222,1122.21875,1111.22265625
6,43.894117647058835,48.7,24.725,1511.5847886029412,1513.55859375,1509.50390625,1068.3986672794117,1095.50390625,1063.140625
7,36.35833333333334,47.7,0.0,1510.7354910714287,1510.75390625,1510.703125,1056.964099702381,1067.8984375,1012.90234375
8,35.32500000000001,49.2,0.0,1510.7263764880952,1510.75390625,1510.69140625,1047.7300967261904,1058.0390625,1001.56640625
9,43.71029411764706,47.975,20.725,1517.5710018382354,1519.82421875,1511.76171875,1000.0551470588235,1014.71484375,991.87109375
10,44.42058823529413,47.2,40.95,1521.5822610294117,1521.6015625,1521.55078125,990.3998161764706,995.8203125,927.8125
11,41.982500000000016,47.7,7.5,1521.6400390625,1523.5546875,1521.50390625,997.5138671875,1002.76171875,992.96484375
12,35.93690476190477,49.2,0.0,1523.2010788690477,1523.32421875,1521.26953125,914.66796875,925.31640625,872.171875
13,44.26617647058824,48.2,39.0,1521.7867647058824,1523.76953125,1521.4765625,913.3272058823529,918.89453125,907.29296875
14,43.451250000000016,48.2,12.975,1521.6830078125,1521.70703125,1521.64453125,914.2732421875,923.87109375,909.82421875
15,43.92500000000001,49.45,18.225,1523.5475260416667,1523.67578125,1521.6171875,924.6590711805555,929.58203125,923.046875
16,44.72916666666668,47.7,29.95,1521.5494791666667,1521.5703125,1521.515625,945.1087239583334,948.640625,941.8125
17,36.39642857142858,50.45,0.0,1523.190662202381,1523.6015625,1521.5390625,937.2786458333334,945.5625,898.1328125
18,37.27976190476191,47.675,0.0,1525.2386532738096,1525.359375,1523.3046875,937.3909970238095,956.22265625,890.76171875
19,38.65119047619048,48.675,0.0,1523.6065848214287,1525.5078125,1523.45703125,919.6949404761905,928.796875,865.7734375
20,25.750609756097564,52.4,0.0,1523.7783917682927,1525.71484375,1523.6640625,914.607850609756,938.58984375,878.2890625
21,40.83750000000001,47.7,0.0,1525.646763392857,1525.78515625,1523.65625,917.7758556547619,924.2890625,912.66015625
22,41.669791666666676,49.7,11.475,1524.5146484375,1525.19140625,1523.91015625,905.8224283854166,917.0,898.29296875
23,41.726190476190496,47.7,13.975,1525.5732886904761,1525.59765625,1525.53515625,936.7633928571429,939.6015625,933.71484375
24,43.94473684210527,48.95,33.95,1527.3120888157894,1527.4375,1525.3828125,895.815583881579,903.1953125,893.54296875
25,43.74500000000002,47.45,36.45,1525.65859375,1527.47265625,1525.421875,936.6361328125,943.83203125,928.83203125
