Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,39.562037037037044,51.475,24.725,1008.3036747685185,1068.40234375,708.4296875,2924.2999131944443,3487.0546875,2738.3671875
2,33.9147435897436,57.45,0.0,1320.9267828525642,1322.48828125,1290.421875,1754.0150240384614,1812.48828125,1634.29296875
3,42.102586206896554,55.95,1.5,1357.2652209051723,1364.56640625,1331.8515625,1580.0778556034484,1622.50390625,1564.546875
4,47.9421052631579,52.475,37.475,1451.6942845394738,1485.44921875,1355.3828125,1348.6782483552631,1576.26953125,1303.17578125
5,42.81499999999998,58.125,9.5,1489.6007352941176,1503.47265625,1485.4140625,1278.0566636029412,1290.01953125,1257.61328125
6,36.65112781954888,59.2,0.5,1503.9339168233082,1504.84765625,1503.4296875,1215.809651080827,1252.7109375,1143.578125
7,42.47833333333333,55.975,19.35,1505.765877016129,1505.79296875,1505.7421875,1146.1563760080646,1201.71484375,1111.84375
8,43.094531249999996,52.75,20.475,1505.751220703125,1505.78125,1505.7265625,1087.02685546875,1248.703125,961.7890625
9,46.4423076923077,51.7,26.625,1508.5772235576924,1508.60546875,1508.55078125,1191.0875901442307,1201.671875,1132.74609375
10,40.488970588235304,51.2,24.475,1518.4204963235295,1520.0078125,1514.671875,1021.1684283088235,1111.43359375,923.1484375
11,45.757291666666674,56.2,27.45,1517.2626953125,1518.95703125,1510.90625,1094.3248697916667,1128.6015625,964.984375
