Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.408750000000005,48.7,2.75,933.812109375,976.3828125,634.03125,3056.4763671875,3648.2109375,2965.2890625
2,45.42361111111112,48.7,42.7,1029.6948784722222,1031.75,995.546875,2609.580078125,2680.125,2598.04296875
3,36.71904761904763,47.95,0.0,1072.8279389880952,1078.19921875,1041.77734375,2411.177269345238,2460.30078125,2388.17578125
4,33.583333333333336,49.2,0.0,1184.9075520833333,1217.85546875,1081.1796875,2143.0388764880954,2377.87109375,2095.79296875
5,43.513333333333335,48.45,15.475,1228.26796875,1234.05859375,1213.8046875,2094.4002604166667,2110.71875,2088.6875
6,43.71833333333334,47.2,16.975,1236.74765625,1237.23046875,1232.78125,2047.0486979166667,2055.69140625,2042.74609375
7,35.20595238095238,47.675,0.0,1234.7704613095239,1235.27734375,1233.21484375,2041.0186011904761,2050.07421875,2033.9296875
8,32.05476190476191,49.7,0.0,1240.9309895833333,1241.75390625,1237.51171875,2024.740513392857,2037.20703125,2016.875
9,43.076666666666675,48.2,14.975,1232.66953125,1232.89453125,1230.4921875,1969.3059895833333,1985.3046875,1961.4140625
10,42.74333333333334,48.45,4.75,1244.7395833333333,1245.2890625,1237.62109375,1938.1536458333333,1949.859375,1933.1953125
