Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,34.21916666666667,45.2,16.6,1023.5177083333333,1078.015625,738.9453125,2026.8694010416666,2570.88671875,1808.6875
2,22.200000000000006,53.55,0.0,1320.4831597222221,1331.8671875,1299.48828125,657.8209201388889,771.40625,569.3671875
3,31.514285714285716,48.45,0.0,1364.2872023809523,1367.41015625,1339.34765625,528.6698288690476,572.62109375,419.2109375
