Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,33.65300000000001,45.7,11.225,1106.27390625,1158.59765625,828.37890625,2245.0859375,2790.984375,2128.33203125
2,39.54891304347827,47.45,18.975,1403.164402173913,1417.20703125,1384.625,1140.0847486413043,1164.46875,1121.5390625
3,37.31477272727274,46.95,8.475,1452.1887428977273,1459.2421875,1432.93359375,956.9865056818181,1027.65234375,930.01953125
4,20.038095238095245,45.2,0.0,1486.816127232143,1488.7265625,1459.12109375,805.0077194940476,888.88671875,680.9609375
5,38.17794117647059,46.375,8.0,1598.0335477941176,1605.02734375,1489.66015625,647.2660845588235,838.578125,608.12109375
6,39.75,47.725,0.0,1579.653831845238,1580.0234375,1577.62890625,607.081287202381,612.890625,603.6953125
7,41.67500000000001,46.175,29.225,1559.595486111111,1559.63671875,1559.5234375,581.9177517361111,599.45703125,577.26171875
8,37.12857142857143,48.225,0.0,1548.8848586309523,1550.71875,1548.71875,646.83203125,667.6875,577.8046875
9,41.16527777777778,48.2,11.975,1549.4641927083333,1552.3515625,1547.51171875,539.560546875,543.703125,530.203125
10,39.35238095238096,48.45,0.0,1567.0396205357142,1569.140625,1557.35546875,591.0673363095239,606.3515625,584.0859375
