Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,43.42619047619049,51.2,24.875,994.2594866071429,1047.98046875,699.3671875,2569.46484375,3090.90625,2467.8515625
2,42.85555555555557,48.2,17.475,1298.1332465277778,1308.65625,1269.609375,1464.750217013889,1539.859375,1435.76171875
3,43.47105263157896,47.7,7.25,1342.796052631579,1347.05859375,1316.2890625,1255.852384868421,1304.84765625,1245.6875
4,35.40238095238096,48.2,0.0,1446.8191964285713,1478.75390625,1348.91796875,999.4378720238095,1229.79296875,888.6328125
5,43.485526315789485,48.95,5.0,1493.6918174342106,1496.390625,1478.390625,907.2857730263158,931.53125,904.11328125
6,43.7171052631579,50.125,11.25,1496.9584703947369,1498.8671875,1494.8671875,875.6782483552631,877.8515625,871.95703125
7,40.4825,47.45,10.25,1499.4140625,1501.27734375,1499.27734375,852.2591796875,857.70703125,847.83984375
8,44.179166666666674,48.7,31.7,1497.5015190972222,1497.52734375,1497.46484375,827.2408854166666,834.2890625,822.1328125
9,42.60694444444445,48.975,2.75,1499.3101128472222,1502.08203125,1498.0546875,739.3470052083334,745.421875,732.04296875
10,43.684722222222234,48.45,27.975,1504.7421875,1505.11328125,1499.5859375,706.7756076388889,730.4140625,698.140625
11,42.00250000000001,50.125,18.225,1510.3513671875,1514.265625,1505.22265625,666.885546875,696.44921875,644.65625
12,36.07500000000001,48.2,0.0,1480.5745907738096,1480.609375,1480.5390625,601.4481026785714,620.578125,529.609375
