Round,Accuracy,F1 Score,Round Duration (s),Confusion Matrix,Precision,Recall,Support
1,0.5267,0.5363,17.03,"[67, 33, 109, 91]",0.6161,0.5267,300
2,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
3,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
4,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
5,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
6,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
7,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
8,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
9,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
10,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
11,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
12,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
13,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
14,0.5267,0.5363,1.01,"[67, 33, 109, 91]",0.6161,0.5267,300
15,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
16,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
17,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
18,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
19,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
20,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
21,0.5267,0.5363,1.01,"[67, 33, 109, 91]",0.6161,0.5267,300
22,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
23,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
24,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
25,0.5267,0.5363,1.0,"[67, 33, 109, 91]",0.6161,0.5267,300
