Round,Accuracy,F1 Score,Round Duration (s),Confusion Matrix,Precision,Recall,Support
1,0.3333,0.1667,60.13,"[100, 0, 200, 0]",0.1111,0.3333,300
2,0.3333,0.1667,56.52,"[100, 0, 200, 0]",0.1111,0.3333,300
