Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,39.62625000000001,47.7,4.0,1031.87890625,1084.87890625,757.2734375,2655.7623046875,3174.84375,2554.93359375
2,33.97619047619048,48.95,0.0,1342.5677083333333,1347.78515625,1307.19921875,1550.0167410714287,1623.28125,1451.81640625
3,42.598529411764716,47.7,29.475,1374.4239430147059,1376.2109375,1352.1484375,1374.1089154411766,1423.01953125,1336.578125
4,40.50972222222223,50.2,1.5,1470.8997395833333,1504.265625,1376.33203125,1216.1842447916667,1317.28515625,1125.45703125
5,42.14264705882354,48.175,27.725,1521.3497242647059,1532.65625,1500.41015625,1023.6902573529412,1063.1171875,1004.08984375
6,43.10735294117647,48.475,16.975,1538.028262867647,1538.74609375,1531.328125,993.9051011029412,1001.72265625,992.1875
7,32.42738095238095,46.7,0.0,1537.881138392857,1538.3828125,1536.3203125,932.1668526785714,961.60546875,840.921875
8,20.28035714285715,45.2,0.0,1537.440662202381,1538.4296875,1536.36328125,929.5433407738095,979.76171875,891.84765625
9,31.189285714285717,48.7,0.0,1550.3854166666667,1550.98828125,1548.92578125,845.3420758928571,867.0625,721.1015625
10,41.91911764705884,46.675,25.45,1550.9721966911766,1551.1171875,1549.05078125,823.8306525735294,851.1484375,818.3515625
11,37.484375000000014,46.95,25.225,1555.9856770833333,1556.18359375,1554.1171875,813.2099609375,827.70703125,793.4921875
12,39.31666666666667,47.45,16.725,1555.7940538194443,1555.92578125,1553.8671875,778.640625,789.765625,769.2890625
13,37.8654761904762,48.45,0.0,1555.680431547619,1556.0546875,1553.8203125,755.8986235119048,783.30859375,710.10546875
14,42.29411764705884,47.45,26.225,1555.9420955882354,1556.08203125,1554.01953125,786.4204963235294,791.23046875,765.37109375
