Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.9663043478261,47.2,11.0,1026.2899116847825,1079.65234375,740.3046875,2411.184612771739,2958.21875,2304.40625
2,43.05250000000001,49.9,3.0,1324.98359375,1326.6015625,1294.54296875,1333.953125,1402.29296875,1325.24609375
3,39.640000000000015,48.2,10.225,1360.878125,1366.01171875,1335.9609375,1111.2525,1169.83203125,1097.3671875
4,43.52045454545456,49.075,24.225,1445.6345880681818,1496.12890625,1367.2109375,957.2798295454545,1087.1953125,891.55078125
5,42.502884615384616,48.7,20.225,1517.6714242788462,1519.51953125,1511.4765625,886.7865084134615,967.91796875,876.53515625
6,42.319736842105264,46.7,10.975,1499.8299753289473,1500.03125,1499.7421875,899.0678453947369,912.875,890.82421875
7,44.046052631578966,47.95,23.225,1493.7136101973683,1493.94140625,1493.65234375,930.116365131579,936.58203125,928.01953125
8,44.780555555555566,47.2,36.725,1500.9578993055557,1500.9765625,1500.921875,930.1948784722222,937.51171875,927.0703125
9,45.157894736842124,51.2,36.45,1504.688322368421,1504.921875,1500.8671875,843.9650493421053,854.33984375,840.26953125
10,44.538888888888906,48.95,34.95,1517.3135850694443,1518.06640625,1504.8359375,835.4498697916666,852.04296875,830.30078125
11,44.45000000000001,49.95,25.2,1526.8720238095239,1528.1640625,1519.4609375,810.1186755952381,828.63671875,803.11328125
12,42.70263157894738,49.7,5.25,1527.6040296052631,1527.625,1527.5703125,736.0544819078947,743.3828125,732.82421875
13,42.41190476190477,51.2,2.5,1527.7442336309523,1527.85546875,1527.55078125,717.9683779761905,731.75390625,712.16015625
14,44.122619047619054,50.475,29.975,1528.2051711309523,1528.87109375,1527.55078125,698.3218005952381,705.2890625,695.109375
15,42.187000000000005,50.675,26.725,1535.88203125,1535.91796875,1535.8515625,683.89515625,688.30078125,680.53515625
16,41.83281250000001,46.675,4.0,1528.8251953125,1528.84765625,1528.79296875,681.289794921875,683.34765625,679.34765625
17,43.31250000000001,57.175,29.45,1535.166015625,1535.1796875,1535.1328125,651.3253038194445,653.7265625,647.41015625
