Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,26.551744186046516,53.725,0.0,1010.3908975290698,1055.47265625,723.82421875,2424.886355377907,3087.13671875,2066.88671875
2,48.91617647058825,53.95,38.475,1312.1174172794117,1321.83984375,1279.27734375,1450.9485294117646,1509.47265625,1434.296875
3,48.81764705882354,51.7,41.45,1347.5406709558824,1352.97265625,1330.91796875,1268.7672334558824,1311.23046875,1258.13671875
4,45.82261904761906,53.95,1.75,1384.4815848214287,1392.33203125,1343.84375,1072.16796875,1230.9296875,1053.078125
5,44.23793103448276,53.45,23.975,1476.022494612069,1498.32421875,1392.2734375,907.5208782327586,1002.3984375,883.1640625
6,45.62083333333335,49.975,35.475,1505.4307725694443,1507.2421875,1505.2421875,849.5145399305555,851.23828125,848.453125
7,45.730208333333344,52.2,7.0,1558.4763997395833,1558.4921875,1558.4375,818.3352864583334,820.03125,817.23046875
8,45.39329268292682,51.65,31.2,1498.4139694940477,1498.4453125,1498.39453125,841.0309709821429,842.0625,838.79296875
9,43.60416666666664,54.45,12.75,1498.9402225378788,1499.8984375,1498.36328125,796.447206439394,799.984375,794.95703125
10,44.212068965517254,64.175,5.75,1570.454799107143,1571.0546875,1567.7890625,687.3734654017857,706.546875,680.45703125
11,30.21071428571428,52.925,0.0,1510.961681547619,1513.359375,1502.84765625,715.5520833333334,741.9609375,616.37890625
12,23.1948717948718,51.95,0.0,1527.4304887820513,1529.41015625,1527.359375,686.5767227564103,727.8203125,627.76171875
