Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,25.60119047619048,51.7,0.0,1035.5212983630952,1075.6640625,713.25390625,2789.248976934524,3524.46875,2435.6328125
2,46.97500000000001,54.95,26.0,1324.7550223214287,1329.72265625,1296.359375,1770.5792410714287,1812.48828125,1762.52734375
3,32.13333333333334,61.425,0.0,1360.577624198718,1365.43359375,1337.37109375,1569.2801482371794,1622.50390625,1514.09375
4,45.905000000000015,52.225,10.5,1500.120271381579,1508.609375,1364.3203125,1348.9276315789473,1576.515625,1303.17578125
5,44.87241379310345,59.6,6.75,1517.5545543323863,1524.1953125,1506.12890625,1277.4987571022727,1290.01953125,1257.37109375
6,37.073872180451126,65.275,12.475,1533.876674107143,1535.91015625,1531.875,1216.1630345394738,1252.71875,1148.609375
7,39.74779411764706,54.95,5.75,1524.0642233455883,1526.140625,1522.08984375,1140.4835707720588,1187.25390625,1090.2265625
8,34.743125,59.2,0.0,1524.01533203125,1524.16015625,1522.09375,1109.11376953125,1248.703125,1023.7890625
9,30.600000000000005,51.45,0.0,1524.81630859375,1525.95703125,1521.95703125,1168.8458984375,1201.421875,1010.77734375
10,33.0298780487805,53.475,0.0,1524.6520579268292,1526.71484375,1522.68359375,1027.092130335366,1111.35546875,922.46875
11,27.320625000000007,54.2,0.0,1531.4828125,1534.47265625,1522.44140625,1043.1875,1128.6015625,896.4296875
