Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.32395833333334,49.425,24.225,986.6516927083334,1050.14453125,719.1640625,2605.6246744791665,3145.80078125,2469.515625
2,44.013095238095254,48.45,33.45,1287.0951704545455,1303.56640625,1269.2421875,1487.501065340909,1548.01171875,1453.9609375
3,43.55714285714287,48.95,14.225,1335.9681919642858,1341.51171875,1311.44140625,1254.964099702381,1302.98828125,1236.68359375
4,39.93928571428573,46.95,5.75,1374.57109375,1391.55859375,1329.88671875,1025.94296875,1187.05078125,983.078125
5,24.272023809523812,50.025,0.0,1476.3744419642858,1483.8515625,1391.625,813.7298177083334,927.09765625,760.4140625
6,29.244642857142864,48.7,0.0,1482.3228236607142,1484.3359375,1482.09765625,798.5157180059524,815.63671875,725.3671875
7,24.344047619047632,49.45,0.0,1485.1895461309523,1485.28125,1483.2109375,775.8311011904761,808.23828125,709.6171875
8,42.36206896551725,49.45,17.225,1488.6099137931035,1490.5078125,1488.5078125,776.6651400862069,779.46875,773.109375
9,42.80652173913045,53.675,2.25,1484.308933423913,1486.31640625,1482.26953125,733.6394361413044,746.52734375,723.94140625
10,43.14204545454547,59.675,1.5,1494.693080357143,1496.7421875,1489.68359375,724.3193824404761,750.23046875,717.671875
11,42.86607142857143,50.65,21.975,1503.3950892857142,1504.7109375,1494.64453125,682.9803292410714,696.92578125,678.68359375
12,22.276190476190486,50.475,0.0,1514.3185453869048,1514.35546875,1514.29296875,590.3387276785714,620.390625,444.140625
13,22.25833333333334,58.15,0.0,1501.427734375,1501.55859375,1499.3203125,576.801525297619,619.2421875,438.9765625
14,22.819047619047623,49.2,0.0,1510.060267857143,1511.98828125,1509.98828125,532.2542782738095,581.51953125,450.43359375
