Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,30.582065217391296,56.45,0.0,926.4646739130435,997.09375,630.54296875,2969.5714164402175,3479.55859375,2815.5078125
2,44.28714285714286,57.45,3.5,1042.196763392857,1047.84765625,1013.5,2480.566294642857,2564.86328125,2463.33984375
3,37.923076923076934,46.975,14.75,1079.2767427884614,1084.79296875,1056.359375,2243.422626201923,2299.61328125,2128.0078125
4,24.91153846153847,51.45,0.0,1226.4065504807693,1238.7890625,1096.36328125,2110.3975360576924,2302.94921875,2069.73046875
5,43.83166666666667,49.975,5.5,1228.7872395833333,1229.515625,1219.24609375,2010.896875,2107.3359375,2002.25
6,47.256250000000016,51.225,26.725,1226.92919921875,1228.7734375,1226.51953125,1998.363037109375,2012.1015625,1994.83984375
7,44.00972222222223,51.475,0.0,1232.568576388889,1232.7578125,1230.46484375,1981.0668402777778,1985.7890625,1977.4609375
8,45.325,51.45,11.475,1230.9765625,1231.05078125,1230.80859375,1967.2676809210527,1995.31640625,1963.8671875
9,47.159375000000004,51.7,17.0,1244.94287109375,1245.1640625,1242.80859375,1904.261962890625,1908.8828125,1901.25
10,49.00500000000001,51.95,43.95,1250.59453125,1252.88671875,1241.62109375,1894.5497395833333,1907.62109375,1892.06640625
11,46.746,52.2,16.225,1267.2753125,1268.15234375,1257.87890625,1855.03921875,1916.8125,1848.08203125
12,41.22500000000001,50.125,26.75,1271.86328125,1273.59765625,1271.59765625,1678.7487571022727,1764.734375,1585.2265625
13,30.772619047619052,53.725,0.0,1273.846912202381,1274.01171875,1271.7734375,1741.052269345238,1758.07421875,1730.734375
