Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,23.776666666666674,47.95,0.0,950.2665798611112,985.703125,646.671875,1851.2168402777777,2439.3984375,1764.99609375
2,37.27391304347827,45.475,0.0,1030.8400135869565,1033.08203125,1001.8203125,1458.773097826087,1528.69140625,1444.74609375
3,23.091463414634156,51.7,0.0,1054.8792873475609,1055.23046875,1042.90234375,1363.0866044207316,1408.296875,1335.8203125
4,43.05476190476192,48.425,7.75,1121.7081473214287,1136.3125,1062.01171875,1205.1941964285713,1328.64453125,1115.2578125
5,41.07976190476192,49.15,0.0,1206.3670014880952,1212.828125,1134.3046875,1017.739025297619,1106.3515625,1001.50390625
6,44.82857142857144,48.975,40.7,1214.8623511904761,1215.1875,1212.75,1000.7256324404761,1008.69921875,991.40234375
7,42.42000000000001,48.575,2.25,1196.1103125,1196.1796875,1195.98046875,1032.6415625,1038.296875,1026.67578125
8,23.39285714285715,50.7,0.0,1221.2022879464287,1222.48046875,1210.171875,995.7829241071429,1009.80859375,989.04296875
9,40.61666666666667,48.925,0.0,1207.921875,1207.984375,1207.75390625,937.5721726190476,942.21875,935.6875
10,42.73214285714286,48.95,0.25,1236.9095982142858,1237.703125,1222.01171875,885.2639508928571,914.2109375,881.73046875
11,43.28977272727274,48.45,10.75,1242.6265980113637,1242.71484375,1242.45703125,859.1006747159091,866.76953125,855.28125
12,43.426190476190484,49.675,1.25,1245.018043154762,1245.1328125,1243.07421875,823.5809151785714,845.04296875,809.88671875
13,41.59741379310345,47.175,28.725,1250.2843480603449,1250.3984375,1250.078125,810.0949622844828,833.3046875,801.03125
14,23.89207317073171,48.95,0.0,1252.2682926829268,1252.3515625,1250.296875,820.5620236280488,856.578125,809.3828125
15,23.08630952380953,47.7,0.0,1254.470982142857,1254.5234375,1254.3203125,808.6416480654761,817.59765625,804.609375
16,43.80000000000001,50.2,10.225,1249.1864149305557,1249.34375,1247.12890625,811.3663194444445,813.13671875,808.80859375
17,45.15875000000001,48.925,39.2,1254.31796875,1254.34375,1254.2734375,806.641796875,808.28515625,805.92578125
18,45.35833333333335,51.2,38.95,1249.089099702381,1249.25390625,1247.0390625,801.7159598214286,804.234375,800.0625
19,32.129761904761914,47.7,0.0,1254.283631859756,1254.45703125,1254.203125,815.2167492378048,823.61328125,811.109375
20,40.63055555555557,50.475,0.0,1256.365162037037,1256.45703125,1254.40625,802.4765625,813.55078125,794.93359375
21,43.04351851851853,57.925,32.425,1254.4097222222222,1254.4296875,1254.375,800.7254050925926,809.109375,794.1875
22,42.89375000000002,48.7,27.725,1263.0764973958333,1263.19140625,1260.8828125,805.6920572916666,816.52734375,797.6484375
23,14.628614457831333,47.95,0.0,1261.1236822289156,1261.16015625,1261.1015625,766.8414909638554,822.11328125,710.25390625
24,40.0107142857143,48.7,1.5,1241.7847377232142,1242.01171875,1239.8125,722.80859375,752.80859375,710.90625
25,42.45652173913045,52.175,26.7,1254.1905570652175,1254.26171875,1253.9921875,694.105129076087,711.9375,683.90625
26,43.82500000000001,50.225,35.475,1263.3998766447369,1263.69140625,1261.18359375,648.6383634868421,664.25390625,644.81640625
27,42.33452380952382,48.95,29.475,1261.646205357143,1261.66796875,1261.6171875,732.6153273809524,774.8828125,677.3984375
28,42.395833333333336,48.2,4.75,1270.674045138889,1270.83984375,1268.57421875,789.8663194444445,815.03125,709.3984375
29,43.05000000000002,50.95,0.0,1268.9825067934783,1269.0078125,1268.75390625,695.6677989130435,714.58203125,662.8828125
30,39.284000000000006,46.95,18.475,1270.87296875,1270.9765625,1268.8984375,664.58984375,687.26171875,647.6171875
31,43.29750000000001,48.95,25.725,1261.7712890625,1261.84765625,1261.578125,671.6439453125,705.37109375,640.33984375
32,43.25526315789475,48.7,12.475,1263.660978618421,1263.78515625,1261.734375,680.4837582236842,686.453125,678.421875
33,42.345000000000006,47.7,23.225,1240.50578125,1240.61328125,1240.14453125,731.77859375,739.87109375,718.9140625
34,41.17500000000002,52.7,27.2,1294.64208984375,1334.2109375,1255.875,633.7679036458334,685.78515625,605.96875
35,27.89821428571429,55.175,0.0,1339.1844308035713,1339.25390625,1339.03125,631.720703125,650.12109375,604.703125
36,36.59519230769233,48.475,9.0,1341.1189903846155,1341.21484375,1339.1484375,629.9930889423077,682.01953125,600.4140625
37,42.77857142857143,48.2,9.5,1320.4525669642858,1320.49609375,1320.3203125,620.5262276785714,625.30859375,617.5078125
38,41.882000000000005,48.7,10.25,1340.1471875,1340.3203125,1337.95703125,550.03171875,609.015625,542.421875
39,40.55833333333333,56.2,21.475,1324.248828125,1326.1328125,1324.09765625,574.7055989583333,618.35546875,528.72265625
40,39.75714285714286,49.95,0.0,1333.3201264880952,1333.46875,1331.19140625,602.9527529761905,640.9765625,591.015625
