Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,41.70131578947369,49.45,24.725,998.9827302631579,1057.7734375,728.796875,2609.116570723684,3130.390625,2491.45703125
2,43.868750000000006,47.2,25.475,1311.587890625,1313.859375,1279.3203125,1436.765380859375,1510.7578125,1427.02734375
3,35.451190476190476,49.95,0.0,1346.7237723214287,1353.921875,1321.62109375,1283.6363467261904,1337.02734375,1205.265625
4,44.56770833333335,48.2,37.2,1480.1744791666667,1490.484375,1354.453125,1042.3326822916667,1252.90625,984.4609375
5,38.203571428571436,48.2,0.0,1497.7122395833333,1498.41015625,1490.3359375,947.1465773809524,964.875,906.3828125
6,42.84750000000001,50.95,24.975,1495.8282552083333,1497.703125,1495.703125,931.4756510416667,935.48828125,925.50390625
7,42.60434782608697,48.2,19.225,1498.1258491847825,1498.23828125,1496.17578125,929.6611752717391,934.765625,921.96875
8,22.556547619047624,49.225,0.0,1496.8924851190477,1496.93359375,1496.87109375,890.5462239583334,924.0625,855.58203125
9,43.65416666666667,47.425,25.725,1496.9796006944443,1498.83203125,1496.83203125,855.3276909722222,865.33203125,850.60546875
10,44.3138888888889,48.2,35.7,1510.6163194444443,1513.31640625,1496.05078125,821.4952256944445,847.31640625,818.03125
11,43.05652173913045,49.15,16.475,1516.6927649456522,1518.11328125,1510.05078125,780.3872282608696,803.5,775.3515625
12,36.22976190476191,48.425,0.0,1518.02734375,1518.05859375,1517.9921875,746.507068452381,756.40625,679.71875
13,37.813095238095244,48.7,0.0,1505.2792038690477,1505.4921875,1503.18359375,710.6683407738095,720.5625,651.640625
14,45.13947368421054,49.2,38.2,1492.546052631579,1494.40625,1492.40625,705.7650082236842,710.2421875,704.25390625
15,39.044047619047625,49.45,8.0,1484.8173363095239,1486.828125,1482.78125,700.8627232142857,720.04296875,696.71484375
16,44.51111111111111,49.925,34.975,1482.2664930555557,1482.2890625,1482.2265625,673.8394097222222,676.1484375,666.25
17,43.536111111111126,48.95,7.75,1482.2005208333333,1482.3984375,1479.7421875,710.9524739583334,722.11328125,708.078125
18,39.05952380952382,50.425,0.0,1518.95703125,1520.671875,1518.671875,722.949962797619,730.49609375,661.87890625
19,45.10416666666668,47.7,35.7,1520.888454861111,1520.9140625,1520.8515625,707.4305555555555,719.375,698.421875
20,45.8029411764706,49.5,42.45,1521.3354779411766,1521.4765625,1519.4140625,710.4703584558823,714.21484375,702.00390625
21,45.811764705882354,49.425,39.2,1520.22265625,1520.24609375,1520.18359375,700.2660845588235,705.4609375,696.55078125
22,45.6671052631579,51.175,34.9,1520.7970805921052,1520.82421875,1520.76171875,687.4537417763158,691.2265625,684.02734375
23,38.46785714285715,49.95,0.0,1521.783482142857,1521.91015625,1519.84765625,690.1181175595239,704.2890625,625.84765625
24,33.96500000000001,49.775,2.425,1522.9453125,1522.96875,1522.90625,701.55203125,737.54296875,693.48046875
25,44.29895833333333,52.425,34.7,1524.8063151041667,1524.91796875,1522.85546875,706.1329752604166,711.421875,700.52734375
