Round,Avg CPU (%),Peak CPU (%),Min CPU (%),Avg Memory (MB),Peak Memory (MB),Min Memory (MB),Avg Avail Mem (MB),Peak Avail Mem (MB),Min Avail Mem (MB)
1,40.93750000000001,47.95,16.725,1023.853271484375,1071.34375,748.79296875,2794.803466796875,3338.07421875,2702.421875
2,43.115277777777784,49.7,1.25,1319.707248263889,1323.26953125,1290.4453125,1706.7623697916667,1771.83203125,1698.90234375
3,44.55441176470589,47.95,30.475,1346.8104319852941,1353.6328125,1327.6015625,1518.2761948529412,1567.10546875,1498.1953125
4,35.359523809523814,48.95,0.0,1408.9278273809523,1418.08984375,1354.06640625,1397.7230282738096,1469.265625,1337.49609375
5,44.862500000000004,47.15,40.2,1500.5078125,1506.05078125,1417.5703125,1188.985595703125,1372.72265625,1170.87890625
6,45.56029411764707,49.2,39.7,1518.0875459558824,1518.95703125,1507.43359375,1130.4809283088234,1145.0,1127.12109375
7,43.20555555555556,48.45,1.25,1519.911892361111,1519.93359375,1519.87890625,1123.4361979166667,1126.1796875,1121.5234375
8,35.439285714285724,49.2,0.0,1521.5409226190477,1521.6640625,1519.609375,1116.885044642857,1128.40625,1068.01171875
9,44.92031250000001,48.95,33.475,1519.974853515625,1519.9921875,1519.94140625,1062.631103515625,1065.71875,1053.22265625
10,44.34411764705882,48.8,20.225,1524.5301011029412,1524.66796875,1522.61328125,1040.5271139705883,1060.0390625,1035.0
11,42.99473684210528,48.95,21.975,1522.0113075657894,1522.03515625,1521.984375,1016.4905427631579,1017.859375,1014.53125
12,35.97380952380953,47.95,0.0,1526.993675595238,1527.17578125,1523.8828125,932.3035714285714,942.0,892.89453125
13,36.50500000000001,47.2,24.975,1525.57421875,1525.6640625,1525.359375,926.7578125,932.8203125,921.55859375
14,44.63611111111113,47.7,31.7,1527.2660590277778,1527.39453125,1525.34375,913.1373697916666,916.765625,903.8359375
15,37.155952380952385,49.95,0.0,1524.6279761904761,1524.65234375,1524.59765625,903.1662946428571,912.9921875,852.42578125
16,42.52205882352942,48.2,7.0,1528.4869025735295,1528.62109375,1526.5703125,877.6128216911765,879.06640625,875.67578125
17,36.88214285714285,47.3,0.0,1526.8318452380952,1526.859375,1526.796875,862.375,875.6640625,806.359375
18,43.71029411764707,48.2,17.975,1528.3869485294117,1528.5234375,1526.47265625,859.5668658088235,872.734375,855.15625
19,45.45000000000001,48.7,41.2,1527.0726102941176,1527.09375,1527.0390625,863.8993566176471,865.328125,861.86328125
20,45.18437500000001,47.95,38.7,1529.90234375,1530.046875,1527.9921875,865.020751953125,875.38671875,862.76953125
21,44.492647058823536,47.2,28.975,1527.2389705882354,1527.2578125,1527.20703125,874.7290900735294,879.6640625,869.5390625
22,45.02352941176471,48.95,39.7,1530.176700367647,1530.31640625,1528.26171875,862.0783547794117,863.171875,860.84765625
23,43.59736842105264,47.75,11.975,1527.5923108552631,1527.6171875,1527.55859375,850.3891858552631,854.4765625,796.2109375
24,43.45277777777778,49.2,6.75,1530.1762152777778,1530.30859375,1528.25390625,859.5362413194445,861.87109375,851.71484375
25,43.63750000000001,47.7,15.475,1528.3500434027778,1528.375,1528.31640625,857.4819878472222,863.7109375,853.57421875
